case,ID,ENTRYTYPE,author,year,title,volume,number,pages,abstract,doi,series,search_set,container_title,author_full
id_0018413;id_0073400,id_0018413,article,hellmannregen uhlemann regen heuser otte endres gertz kronenberg,2015,direct inhibition retinoic acid catabolism fluoxetine,,,260,recent evidence from animal and human studies suggests neuroprotective effects of the ssri fluoxetine e.g. in the aftermath of stroke. however precise molecular mechanisms remain subject to debate. a potent locally regulated neuronal signaling system controlling important neurobiological processes throughout life and mediating various neurobiological processes implicated in the pathogenesis of major depression is endogenous retinoic acid ra 1. neuronal ra signaling is believed to be the result of a homeostatic balance between local ra synthesis and its feedbackregulated cytochromep450 cyp450 mediated degradation. fluoxetine is a known inhibitor of the cyp450 isozymes cyp2d6 cyp2c9 and notably cyp2c19 which are both known contributors to endogenous ra degradation and expressed in neuronal tissue 2. therefore we hypothesized cypdependent pharmacokinetic interactions of fluoxetine with inhibition of the brain ra catabolism to potentially mediate fluoxetines pleiotropic neuroprotective effects. using traditional pharmacological invitro assays the effects of fluoxetine diazepam modafinil or vehicle on ra degradation were probed in metabolically competent crude synaptosomes from rat brain and humanderived shsy5y cells and in cultures of neuronlike shsy5y cells. using the cell culture model of rat primary cortical neurons under excitotoxic glutamate challenge neuroprotective effects of fluoxetine treatment were studied in the presence and absence of two specific retinoid receptor antagonists rxr receptor antagonist uvi3003 panrar receptor antagonist bms493 or vehicle. geometric ra isomers and degradation products were analyzed by rphplc. cell viability was assayed by measuring the intracellular reduction of the tetrazolium salt mtt. differences between group means were analyzed by oneway anova followed by tukeys post hoc test where appropriate. p0.05 was considered statistically significant. fluoxetine strongly inhibited ra catabolism in both shsy5y and rat cortical crude synaptosomes whereas neither modafinil nor diazepam as psychotropic reference substances lacking pronounced neurotrophic or antidepressant properties exhibited any effect on ra metabolism. while fluoxetine treatment exhibited significant protection from glutamate excitotoxicity compared to vehicle cotreatment with the panrxr antagonist uvi3003 abolished fluoxetines protective effects. conversely cotreatment with the panrar antagonist bms439 even augmented fluoxetines protective effects. importantly neither panrxr nor pan rar blocking agents alone affected cell viability. our experiments revealed a dosedependent inhibition of synaptosomal ra degradation by fluoxetine along with dosedependent increases in ra levels in cell cultures. furthermore fluoxetines neuroprotective effects against glutamate excitotoxicity in rat primary neurons were demonstrated to partially depend on ra signaling. taken together these findings demonstrate for the first time that the potent pleiotropic antidepressant fluoxetine directly interacts with ra homeostasis in brain tissue thereby possibly exerting at least in part its neuroprotective effects. the finding of a cypdependent pharmacokinetic interaction of fluoxetine with the endogenous ligand ra as demonstrated in the present study is particularly interesting in the context of recent findings linking functionally relevant polymorphisms of radegrading cyp450 isozymes with neurodevelopmental and behavioural abnormalities major depression and response to antidepressant treatment 3,,,,eur neur,Hellmann-RegenJ.UhlemannR.RegenF.HeuserI.OtteC.EndresM.GertzK.KronenbergG.
id_0018413;id_0073400,id_0073400,article,hellmannregen uhlemann regen heuser otte endres konenberg gertz,2015,direct inhibition retinoic acid catabolism fluoxetine,,,12,recent evidence from animal and human studies suggests neuroprotective effects of the ssri fluoxetine e.g. in the aftermath of stroke. however precise molecular mechanisms remain subject to debate. a potent locally regulated neuronal signaling system controlling important neurobiological processes throughout life and mediating various neurobiological processes implicated in the pathogenesis of major depression is endogenous retinoic acid ra bremner et al,,,,eur neur,Hellmann-RegenJ.UhlemannR.RegenF.HeuserI.OtteC.EndresM.KonenbergG.GertzK.
id_0018618;id_0073434,id_0018618,article,metzger walser dedic schmidt wurst deussing,2014,dissecting function p2rx7 susceptibility marker mood disorders using conditional humanized mouse model,,,750,recent linkage and association studies suggest p2rx7 as a novel susceptibility gene for major depressive disorder and bipolar disorder. in particular the association of a single nucleotide polymorphisms in the p2rx7 gene leading to an aminoacid substitution at position 460 glnarg has been reported by several studies lately. to study the function of the p2x7 receptor p2x7r and its possible relevance in mood disorders in an appropriate in vivo model we generated mice in which the murine p2rx7 is substituted by the human p2rx7 gene using a knockin approach. due to integration of loxp sites this humanized p2rx7 allele is accessible to cre recombinase mediated inactivation. breeding specific cre driver lines to the humanized p2rx7 mouse line allows for spatially andor temporally controlled disruption of p2x7r function. by in situ hybridisation ish using a humanspecific probe we could demonstrate that the expression of p2rx7 in humanized animals fully resembles the expression pattern of murine p2rx7 animals. the typical expression pattern was absent on brain sections of knockout animals. ish analysis on animals bread with different tissue specific cre lines revealed that e.g. the strong signal in the ca3 of the hippocampus is mainly based on p2rx7 expression of glutamatergic neurons. cell type specific primary cultures allowed us to further narrow down p2rx7 expression in the brain by qrtpcr. we found that p2rx7 is expressed highest in microglia followed by neurons and astrocytes. one of the major drawbacks of most so far published p2rx7 knockout lines is the fact that they are not deficient for all splice variants of p2rx7 known by now. for our knockout approach we could proof the absence of any functional transcript of the receptor. to also address the functional properties of the receptor in humanized and knockout animals we compared cytokine secretion levels upon stimulation of the receptor. similar to peritoneal macrophages obtained from wildtype mice those obtained from humanized animals were fully capable to induce interleukin1beta il1beta release upon lpsbzatp stimulation. in contrast knockout animals did not show il1beta release. these results were supported by the finding that calcium influx upon stimulation with bzatp was completely abolished in primary hippocampal cultures obtained from knockout mice. behavioral characterization of these animals showed a slight increase in anxiety related behavior in humanized p2xr7 animals compared to wildtype littermates. however the knockout of p2rx7 did not reveal significant behavioral alterations. taken together this humanized mouse line is significantly contributing to functionally validate the human association data in vivo. furthermore it is a powerful tool to more deeply investigate the function of the p2x7 receptor in the context of anxiety and mood disorders,,,,puri sign,MetzgerM.WalserS.DedicN.SchmidtM.WurstW.DeussingJ.
id_0018618;id_0073434,id_0073434,article,metzger walser dedic schmidt wurst deussing,2014,dissecting function p2rx7 susceptibility marker mood disorders using conditional humanized mouse model,,,20-21,introduction recent linkage and association studies suggest p2rx7 as a novel susceptibility gene for major depressive disorder and bipolar disorder 1. in particular associations of single nucleotide polymorphisms in the p2rx7 gene with bipolar or mood disorders have been reported by several studies lately 2. to study the function of the p2x7 receptor p2x7r and its possible relevance in mood disorders in an appropriate in vivo model we generated mice in which the murine p2rx7 is substituted by the human p2rx7 gene using a knockin approach based on homologous recombination in embryonic stem cells. due to integration of loxp sites this humanized p2rx7 allele is accessible to cre recombinase mediated inactivation. breeding of specific cre driver lines to the humanized p2rx7 mouse line allows for spatially andor temporally controlled disruption of p2x7r function. methods and results by insitu hybridisation ish using a humanspecific probe we could demonstrate that the expression of p2rx7 in humanized animals fully resembles the expression pattern of murine p2rx7 animals. the typical expression pattern was absent on brain sections of knockout animals. ish analysis on animals bred with different tissue specific cre lines revealed that e.g. the strong signal in the ca3 of the hippocampus is mainly based on p2rx7 expression of glutamatergic neurons. moreover we could also prove similar expression of both murine and human p2rx7 gene via quantitative realtime qrtpcr for the investigated brain regions cortex hippocampus and cerebellum. preparing mrna from different celltypespecific primary cultures allowed us to further narrow down p2rx7 expression in the brain by qrtpcr.we found that p2rx7 is expressed highest in microglia followed by neurons and astrocytes. one of the major drawbacks of most so far published p2rx7 knockout lines is the fact that they are not deficient for all splice variants of p2rx7 known by now 3. for our knockout approach we could prove the absence of any functional transcript of the receptor. to also address the functional properties of the receptor in humanized and knockout animals we used different approaches. one important function of p2x7r is to trigger the release of interleukin1beta il1beta. just as peritoneal macrophages obtained from murine wildtype those obtained from humanized animals were fully capable to induce il1beta release upon lpsbzatp stimulation. in contrast knockout animals did not show this response in il1beta release as determined by elisa measurements. these results were supported by the finding that the calcium influx upon stimulation with bzatp was completely abolished in primary cortical cultures from knockout mice. behavioral characterization of these animals showed a slight increase in anxiety related behavior in humanized p2rx7 animals compared to wildtype littermates. however the knockout of p2rx7 did not reveal significant behavioral alterations. conclusion taken together this humanized mouse line is significantly contributing to functionally validate the human association data in vivo. furthermore it is a powerful tool to more deeply investigate the function of the p2x7 receptor in the context of anxiety and mood disorders with many questions remaining unanswered so far,,,,eur neur,MetzgerM.W.WalserS.M.DedicN.SchmidtM.V.WurstW.DeussingJ.M.
id_0021758;id_0073778,id_0021758,article,renoir chevarin lanfumey hannan,2011,effect enhanced voluntary physical exercise brain levels monoamines huntington disease mice,3,,1281,using the r61 mouse model of huntington disease hd we have recently shown that voluntary physical activity was able to correct the depressivelike behaviours exhibited by the hd animals at a premotor symptomatic stage of the disease. using the high performance liquid chromatography system we have now evaluated the effect of exercise on monoamine metabolism in hd mice. we found that serotonin and its metabolite as well as dopamine and noradrenaline were reduced across several brain regions in female r61 animals. our data also suggest that some of these neurochemical deficits were modulated by physical activity in a genotyperegion dependent manner. these newly identified changes could account for some of the behavioural effects of exercise previously reported in hd mice,101371/currentsrrn1281,,,plos curr,RenoirT.ChevarinC.LanfumeyL.HannanA.J.
id_0021758;id_0073778,id_0073778,article,renoir chevarin lanfumeymongredien hannan,2011,effect enhanced voluntary physical exercise brain levels monoamines huntington disease mice,,,1-10,using the r61 mouse model of huntington disease hd we have recently shown that voluntary physical activity was able to correct the depressivelike behaviours exhibited by the hd animals at a premotor symptomatic stage of the disease. using the high performance liquid chromatography system we have now evaluated the effect of exercise on monoamine metabolism in hd mice. we found that serotonin and its metabolite as well as dopamine and noradrenaline were reduced across several brain regions in female r61 animals. our data also suggest that some of these neurochemical deficits were modulated by physical activity in a genotyperegion dependent manner. these newly identified changes could account for some of the behavioural effects of exercise previously reported in hd mice,,,,plos curr,RenoirT.ChevarinC.Lanfumey-MongredienL.HannanA.J.
id_0023744;id_0073863,id_0023744,article,ra rich zamudio candia,1995,effect prozac whole cell ionic currents lens corneal epithelia,269,11,250-256,prozac fluoxetine a compound used therapeutically in humans to combat depression has substantial effects on ionic conductances in rabbit corneal epithelial cells and in cultured human lens epithelium. in corneal epithelium it reduces the current due to the largeconductance potassium channels that dominate this preparation. its effects seem largely to decrease the open probability while leaving the singlechannel current amplitude unaltered. in cultured human epithelium currents from calciumactivated potassium channels and inward rectifiers are unaffected by prozac. delayedrectifier potassium currents are reduced by prozac in a complicated way that involves both gating and singlechannel current amplitude. fast tetrodotoxinblockable sodium currents are also decreased by prozac in this preparation. for all of these ion conductance effects prozac concentrations of 105 to 104 m are required. whereas these levels are 10 to 100fold higher than the plasma levels achieved in therapeutic use in humans they are comparable to or less than levels needed for many other blockers of the ionic conductances studied here,,,,am j phys,RaeJ.L.RichA.ZamudioA.C.CandiaO.A.
id_0023744;id_0073863,id_0073863,article,ra rich zamudio candia,1995,effect prozac whole cell ionic currents lens corneal epithelia,,1,250-256,prozac fluoxetine a compound used therapeutically in humans to combat depression has substantial effects on ionic conductances in rabbit corneal epithelial cells and in cultured human lens epithelium. in corneal epithelium it reduces the current due to the largeconductance potassium channels that dominate this preparation. its effects seem largely to decrease the open probability while leaving the singlechannel current amplitude unaltered. in cultured human epithelium currents from calciumactivated potassium channels and inward rectifiers are unaffected by prozac. delayed rectifier potassium currents are reduced by prozac in a complicated way that involves both gating and singlechannel current amplitude. fast tetrodotoxin blockable sodium currents are also decreased by prozac in this preparation. for all of these ion conductance effects prozac concentrations of 105 to 104 m are required. whereas these levels are 10 to 100fold higher than the plasma levels achieved in therapeutic use in humans they are comparable to or less than levels needed for many other blockers of the ionic conductances studied here,,,,am j phys,RaeJ.L.RichA.ZamudioA.C.CandiaO.A.
id_0023941;id_0023940,id_0023940,article,zhu xu wei xu,2010,effect saponins rhizoma polygonati behaviors hippocampal cortical expressions bdnf trkb rats chronic stress induced depression,,6,517-525,objective to explore the antidepressive effect of saponins of rhizoma polygonatisrp and the mechanism we determined the behaviors and the expressions of brainderived neurotrophic factorbdnf and tyrosine kinase receptortrkb in the hippocampus and cerebral cortex of rats with chronic stressinduced depression. methods fortyeight sd rats were divided into six groups normal control depression model fluoxetine 2 mgkg 1 srp30 60 120 mgkg1 groups. rats were exposed to alternate stressors for 21 days to induce depression. behavioral indexes and changes in learning and memory were observed before during and after the experiments. the expression level of bdnf and trkb in the hippocampus and cerebral cortex was determined by immunohistochemistry. results after chronic stress stimulation the behavioral indexes showed an obvious depressive state in rats of depression control group as compared with normal control rats. bdnf and trkb positive cells were observed in each section of the hippocampus and cerebral cortex. the numbers of positive cells and their gray scales were less in the depression control group than in the normal control and srp30 60 120 mgkg1 groups. conclusion srp effectively attenuates bdnf and trkb downregulation in neurons of the hippocampus and cerebral cortex in rats with chronic stressinduced depression which may be associated with its antidepressive effect,,,,chin j new drug,ZhuL.-L.XuW.-P.WeiW.XuT.-J.
id_0023941;id_0023940,id_0023941,article,zhu xu wei xu,2010,effect saponins rhizoma polygonati behaviors hippocampal cortical expressions bdnf trkb rats chronic stress induced depression,19,6,30,objective to explore the antidepressive effect of saponins of rhizoma polygonatisrp and the mechanism we determined the behaviors and the expressions of brainderived neurotrophic factorbdnf and tyrosine kinase receptortrkb in the hippocampus and cerebral cortex of rats with chronic stressinduced depression. methods fortyeight sd rats were divided into six groups normal control depression model fluoxetine 2 mgkg 1 srp30 60 120 mgkg 1 groups. rats were exposed to alternate stressors for 21 days to induce depression. behavioral indexes and changes in learning and memory were observed before during and after the experiments. the expression level of bdnf and trkb in the hippocampus and cerebral cortex was determined by immunohistochemistry. results after chronic stress stimulation the behavioral indexes showed an obvious depressive state in rats of depression control group as compared with normal control rats. bdnf and trkb positive cells were observed in each section of the hippocampus and cerebral cortex. the numbers of positive cells and their gray scales were less in the depression control group than in the normal control and srp30 60 120 mgkg 1 groups. conclusion srp effectively attenuates bdnf and trkb downregulation in neurons of the hippocampus and cerebral cortex in rats with chronic stressinduced depression which may be associated with its antidepressive effect,,,,chin j new drug,ZhuL.-L.XuW.-P.WeiW.XuT.-J.
id_0024524;id_0024523,id_0024523,article,mutuskina garibova zarzhetskiiiu maula voronina gurvich,1994,effect tranquilizer gidazepam behavioral reactions rats 1 weeks after resuscitation,,3,10-12,the experiments have indicated that the first week of postresuscitation is marked by enhanced goalinvestigating behaviour in the open field by the accelerated learning of an operant reflex and by decreased anxiety in the conflict situation test in male rats undergone a 10min arrest of systemic circulation. there was a depressive behavior in the open field following 68 weeks with the normalization of operant reflex learning and the level of anxiety in the conflict test situation. gidazepam 3 mgkg i.p. produced a sedative effect in the first week after resuscitation then 68 weeks later it displayed its anxiolytic and activating effect which is similar to this dose of the agent given to intact animals. the findings suggest that there are changes in the pattern of neurophysiological abnormalities as well as a response of the benzodiazepine receptor complex to drugs during a resuscitative process which may be one of the components of formation of a postresuscitative central nervous abnormality,,,,pato fizi eksp ter,MutuskinaE.A.GaribovaT.L.ZarzhetskiiIuVMaulaM.VoroninaT.A.GurvichA.M.
id_0024524;id_0024523,id_0024524,article,mutuskina garibova zarzhetskyyumaula voronina gurvich,1994,effect tranquillizer gidazepam rat behavioral reactions 1 weeks postresuscitation,,3,10-12,the experiments have indicated that the first week of postresuscitation is marked by enhanced goalinvestigating behavior in the open field by the accelerated learning of an operant reflex and by decreased anxiety in the conflict situation test in male rats undergone a 10min arrest of systemic circulation. there was a depressive behavior in the open field following 68 weeks with the normalization of operant reflex learning and the level of anxiety in the conflict test situation. gidazepam 3 mgkg i.p. produced a sedative effect in the first week after resuscitation then 68 weeks later it displayed its anxiolytic and activating effect which is similar to this dose of the agent given to intact animals. the findings suggest that there are changes in the pattern of neurophysiological abnormalities as well as a response of the benzdiazepine receptor complex to drugs during a resuscitative process which may be one of the components of formation of a postresuscitative central nervous abnormality,,,,pato fizi eksp ter,MutuskinaE.A.GaribovaT.L.ZarzhetskyYuMaulaM.VoroninaT.A.GurvichA.M.
id_0024524;id_0073915,id_0024524,article,mutuskina garibova zarzhetskyyumaula voronina gurvich,1994,effect tranquillizer gidazepam rat behavioral reactions 1 weeks postresuscitation,,3,10-12,the experiments have indicated that the first week of postresuscitation is marked by enhanced goalinvestigating behavior in the open field by the accelerated learning of an operant reflex and by decreased anxiety in the conflict situation test in male rats undergone a 10min arrest of systemic circulation. there was a depressive behavior in the open field following 68 weeks with the normalization of operant reflex learning and the level of anxiety in the conflict test situation. gidazepam 3 mgkg i.p. produced a sedative effect in the first week after resuscitation then 68 weeks later it displayed its anxiolytic and activating effect which is similar to this dose of the agent given to intact animals. the findings suggest that there are changes in the pattern of neurophysiological abnormalities as well as a response of the benzdiazepine receptor complex to drugs during a resuscitative process which may be one of the components of formation of a postresuscitative central nervous abnormality,,,,pato fizi eksp ter,MutuskinaE.A.GaribovaT.L.ZarzhetskyYuMaulaM.VoroninaT.A.GurvichA.M.
id_0024524;id_0073915,id_0073915,article,mutuskina garibova zarzhetskiiiu maula voronina gurvich,1994,effect tranquilizer gidazepam behavioral reactions rats 1 weeks after resuscitation,,3,10-12,the experiments have indicated that the first week of postresuscitation is marked by enhanced goalinvestigating behaviour in the open field by the accelerated learning of an operant reflex and by decreased anxiety in the conflict situation test in male rats undergone a 10min arrest of systemic circulation. there was a depressive behavior in the open field following 68 weeks with the normalization of operant reflex learning and the level of anxiety in the conflict test situation. gidazepam 3 mgkg i.p. produced a sedative effect in the first week after resuscitation then 68 weeks later it displayed its anxiolytic and activating effect which is similar to this dose of the agent given to intact animals. the findings suggest that there are changes in the pattern of neurophysiological abnormalities as well as a response of the benzodiazepine receptor complex to drugs during a resuscitative process which may be one of the components of formation of a postresuscitative central nervous abnormality,,,,pato fizi eksp naia ter,MutuskinaE.A.GaribovaT.L.ZarzhetskiiI.V.MaulaM.VoroninaT.A.GurvichA.M.
id_0024955;id_0073948,id_0024955,article,rawanduzy hansen hansen nedergaard,1997,effective reduction infarct volume gap junction blockade rodent model stroke,87,6,916-920,several lines of evidence indicate that the extent of ischemic injury is not defined immediately after arterial occlusion but that infarction expands over time. episodes of spreading depression have been linked to this secondary increase in infarct volume. tissue bordering the infarction fails to repolarize following spreading depression and is incorporated into the lesion. the result is that ischemic infarctions expand stepwise after each episode of spreading depression. another line of evidence has demonstrated that gap junction blockers effectively inhibit spreading depression. these observations suggest that traffic of potentially harmful cytosolic messengers between ischemic cells and surrounding nonischemic cells might cause amplification of injury in focal stroke. it is therefore conceivable that minimizing gap junction permeability might reduce final infarct volume. to test this hypothesis the authors pretreated rats with the gap junction blocker octanol before occluding the middle cerebral artery and compared the sizes of the ischemic lesions to those in rats that received the vehicle dimethyl sulfoxide prior to arterial occlusion. histopathological analysis was performed 24 hours later. the 12 octanoltreated animals showed a significantly decreased mean infarction volume 80 16 mm3 compared with the nine control rats 148 9 mm3. in a separate set of experiments the frequency of experimentally induced waves of spreading depression was evaluated after octanol treatment. octanol pretreatment resulted in complete inhibition in two of nine animals transient inhibition in five and no inhibition in two. the results indicate that gap junction inhibitors when not limited by toxicity have significant therapeutic potential in the treatment of acute stroke,103171/jns19978760916,,,j neur,RawanduzyA.HansenA.HansenT.W.NedergaardM.
id_0024955;id_0073948,id_0073948,article,rawanduzy hansen hansen nedergaard,1997,effective reduction infarct volume gap junction blockade rodent model stroke,2,5,1,several lines of evidence indicate that the extent of ischemic injury is not defined immediately following arterial occlusion rather that infarction expands over time. episodes of spreading depression have been linked to this secondary increase in infarct volume. tissue bordering the infarct fails to repolarize following spreading depression and is incorporated into the infarction. the result is that ischemic infarcts expand stepwise following each episode of spreading depression. another line of evidence has demonstrated that gap junction blockers effectively inhibit spreading depression. these observations suggest that the efflux of potentially harmful cytosolic messengers from ischemic cells into surrounding nonischemic cells might cause amplification of injury in focal stroke. it is therefore conceivable that minimizing gap junction permeability might reduce final infarct volume. to test this hypothesis the authors pretreated rats with the gap junction blocker octanol before occluding the middle cerebral artery and compared the sizes of the ischemic lesions to those in rats that received vehicle dimethyl sulfoxide prior to arterial occlusion. histopathological analysis was performed 24 hours later. the 12 octanoltreated animals showed a significantly decreased mean infarction volume 80 16 mm3 compared with the nine control rats 148 9 mm3. in a separate set of experiments the frequency of experimentally induced waves of spreading depression was evaluated following octanol treatment. octanol pretreatment resulted in complete inhibition in two of nine animals transient inhibition in five of nine and no inhibition in two of nine. the results indicate that gap junction inhibitors when not limited by toxicity have significant therapeutic potential in the treatment of acute stroke,,,,neur focu,RawanduzyA.HansenA.HansenT.W.NedergaardM.
id_0025187;id_0073964,id_0025187,article,edelman cherniack lahiri,1970,effects abnormal sympathetic nervous function upon ventiiatory response hypoxia,,6,1153-1165,the ventiiatory response to hypoxia was studied in 2 groups of subjects with abnormal sympathetic nervous control human subjects with familial dysautonomia riley day syndrome and unanesthetized goats treated with an alpha adrenergic blocking agent phenoxybenzamine. the ventiiatory response to hypoxia was evaluated in 2 ways from the slope of the relationship between ventilation and alveolar pco2 vepaco2 slope during the rebreathing of hypoxic and hyperoxic gases and from the change in ventilation produced when hypoxia was abruptly relieved. the ventiiatory and circulatory responses of the unanesthetized phenoxybenzamine treated goats were qualitatively similar to those of dysautonomic patients. in contrast to the sustained stimulation of ventilation produced by hypoxia in normal subjects hypoxia either did not change or decreased the vepaco slope of dysautonomic patients and phenoxybenzamine treated goats co2 free hypoxia produced a fleeting hyperventilation which was followed by apnea when hypoxia was abruptly relieved. unlike normal subjects the dysautonomic patients and phenoxybenzamine treated goats became hypotensive while hypoxic. the results indicate that peripheral chemoreceptor reflex responses to hypoxia are preserved in subjects in whom sympathetic nervous responses are impaired. however the central nervous depression of ventilation by hypoxia is enhanced simultaneously. the inordinate central depression is attributed to the inability of the dysautonomic ubjects and goats to maintain systemic blood pressure and consequently cerebral blood flow during hypoxia thereby aggravating central nervous hypoxia,,,,j,EdelmanN.H.CherniackM.S.LahiriS.
id_0025187;id_0073964,id_0073964,article,edelman cherniack lahiri,1970,effects abnormal sympathetic nervous function upon ventilatory response hypoxia,,,607-612,the ventilatory response to hypoxia was studied in 2 groups of subjects with abnormal sympathetic nervous control human subjects with familial dysautonomia riley day syndrome and unanesthetized goats treated with an alpha atueneigic uiockitig agent phenoxybenantine. the ventilatory response to hypoxia was evaluated in 2 ways from the slope of the relationship between ventilation and alveolar pco 2 vepaco 2 slope during the rebreathing of hypoxic and hyperoxic gases and from the change in ventilation produced when hypoxia was abruptly relieved. the ventilatory and circulatory responses of the unanesthetized phenoxybenzamine treated goats were qualitatively similar to those of dysautonomic patients. in contrast to the sustained stimulation of ventilation produced by hypoxia in normal decreased the vepaco 2 slope of dysautonomic patients and phenoxybenzamine treated goals co 2 free hypoxia produced a fleeting hyperventilation which was followed by apnea when hypoxia was abruptly relieved. unlike normal subjects the dysautonomie patients and phenoxybenzamine treated goats became hypotensive while hypoxic. the results indicate that peripheral chemcireceptor reflex responses to hypoxia are preseived in subjects in whom sympathetic nervous responses are impaired. however the central nervous depression of ventilation by hypoxia is enhanced simultaneously. the inordinate central depression is attributed to the inability of the dysautrmomic subjects and goats to maintain .systemic blood pressure and consequently cerebral blood flow during hypoxia thereby aggravating central nervous hypoxia,,,,j clin inve,EdelmanN.H.CherniackN.S.LahiriS.
id_0025188;id_0073964,id_0025188,article,edelman cherniack lahiri,1970,effects abnormal sympathetic nervous function upon ventiiatory response hypoxia,49,6,1153-1165,the ventilatory response to hypoxia was studied in two groups of subjects with abnormal sympathetic nervous control a human subjects with familial dysautonomia rileyday syndrome and b unanesthetized goats treated with an alphaadrenergic blocking agent phenoxybenzamine. the ventilatory response to hypoxia was evaluated in two ways a from the slope of the relationship between ventilation and alveolar pco2 unkvepaco2 slope during the rebreathing of hypoxic and hyperoxic gases and b from the change in ventilation produced when hypoxia was abruptly relieved. the ventilatory and circulatory responses of the unanesthetized phenoxybenzaminetreated goats were qualitatively similar to those of dysautonomic patients. in contrast to the sustained stimulation of ventilation produced by hypoxia in normal subjects hypoxia either did not change or decreased the unkvepaco2 slope of dysautonomic patients and phenoxybenzaminetreated goats co2free hypoxia produced a fleeting hyperventilation which was followed by apnea when hypoxia was abruptly relieved. unlike normal subjects the dysautonomic patients and phenoxybenzaminetreated goats became hypotensive while hypoxic. the results indicate that peripheral chemoreceptor reflex responses to hypoxia are preserved in subjects in whom sympathetic nervous responses are impaired. however the central nervous depression of ventilation by hypoxia is enhanced simultaneously. the inordinate central depression is attributed to the inability of the dysautonomic subjects and goats to maintain systemic blood pressure and consequently cerebral blood flow during hypoxia thereby aggrevating central nervous hypoxia,101172/jci106330,,,j clin inve,EdelmanN.H.CherniackN.S.LahiriS.RichardsE.FishmanA.P.
id_0025188;id_0073964,id_0073964,article,edelman cherniack lahiri,1970,effects abnormal sympathetic nervous function upon ventilatory response hypoxia,,,607-612,the ventilatory response to hypoxia was studied in 2 groups of subjects with abnormal sympathetic nervous control human subjects with familial dysautonomia riley day syndrome and unanesthetized goats treated with an alpha atueneigic uiockitig agent phenoxybenantine. the ventilatory response to hypoxia was evaluated in 2 ways from the slope of the relationship between ventilation and alveolar pco 2 vepaco 2 slope during the rebreathing of hypoxic and hyperoxic gases and from the change in ventilation produced when hypoxia was abruptly relieved. the ventilatory and circulatory responses of the unanesthetized phenoxybenzamine treated goats were qualitatively similar to those of dysautonomic patients. in contrast to the sustained stimulation of ventilation produced by hypoxia in normal decreased the vepaco 2 slope of dysautonomic patients and phenoxybenzamine treated goals co 2 free hypoxia produced a fleeting hyperventilation which was followed by apnea when hypoxia was abruptly relieved. unlike normal subjects the dysautonomie patients and phenoxybenzamine treated goats became hypotensive while hypoxic. the results indicate that peripheral chemcireceptor reflex responses to hypoxia are preseived in subjects in whom sympathetic nervous responses are impaired. however the central nervous depression of ventilation by hypoxia is enhanced simultaneously. the inordinate central depression is attributed to the inability of the dysautrmomic subjects and goats to maintain .systemic blood pressure and consequently cerebral blood flow during hypoxia thereby aggravating central nervous hypoxia,,,,j clin inve,EdelmanN.H.CherniackN.S.LahiriS.
id_0026158;id_0026159,id_0026158,article,mikuni stoff meltzer,1983,effects combined administration imipramine chlorpromazine beta alpha 2 adrenergic receptors rat cerebral cortex,89,03-,313-316,administration of the combination of antidepressant and neuroleptic drugs has been reported to have a synergistic effect in the treatment of delusional depression. the effects of chronic coadministration of imipramine imip and chlorpromazine cpz on betaadrenergic and alpha 2adrenergic binding sites in rat cerebral cortex were studied. the combination caused the same reduction in the number of betaadrenergic receptors as imip alone. no changes in alpha 2adrenergic receptors were observed with imip andor cpz,,,,eur j phar,MikuniM.StoffD.M.MeltzerH.Y.
id_0026158;id_0026159,id_0026159,article,mikuni stoff meltzer,1983,effects combined administration imipramine chlorpromazine beta alpha adrenergic receptors rat cerebral cortex,,03-,313-316,administration of the combination of antidepressant and neuroleptic drugs has been reported to have a synergistic effect in the treatment of delusional depression. the effects of chronic coadministration of imipramine imip and chlorpromazine cpz on betaadrenergic and alpha 2 adrenergic binding sites in rat cerebral cortex were studied. the combination caused the same reduction in the number of betaadrenergic receptors as imip alone. no changes in alpha 2 adrenergic receptors were observed with imip andor cpz,,,,eur j phar,MikuniM.StoffD.M.MeltzerH.Y.
