case,ID,ENTRYTYPE,author,year,title,volume,number,pages,abstract,doi,series,search_set,container_title,author_full
id_0015447;id_0016129,id_0016129,article,ooi loke,2013,sweet potato type 2 diabetes mellitus,,2,009128,sweet potato ipomoea batatas is among the most nutritious subtropical and tropical vegetables. it is also used in traditional medicine practices for type 2 diabetes mellitus. research in animal and human models suggests a possible role of sweet potato in glycaemic control. objectives to assess the effects of sweet potato for type 2 diabetes mellitus. search methods we searched several electronic databases among these the cochrane library issue 7 2011 medline embase cinahl sigle and lilacs all up to july 2011 combined with handsearches. no language restriction was used. selection criteria we included randomised controlled trials that compared sweet potato with a placebo or a control intervention with or without pharmacological or nonpharmacological interventions. data collection and analysis two authors independently selected the trials and extracted the data. we evaluated risk of bias using the items randomisation allocation concealment blinding completeness of outcome data selective reporting and other potential sources of bias. main results three randomised controlled trials rcts met our inclusion criteria these investigated a total of 140 participants and ranged from six weeks to five months duration. the studies were contributed by the same author. overall the risk of bias of these trials was unclear or high. all rcts compared the effect of sweet potato preparations with placebo on the glycaemic control in type 2 diabetes mellitus. there was a statistically significant improvement in glycosylated haemoglobin a1c hba1c at three to five months with 4 gday sweet potato preparations compared to placebo mean difference md 0.3 95 ci 0.6 to 0.04 p 0.02 122 participants two trials. no serious adverse effects were reported. diabetic complications and morbidity death from any cause healthrelated quality of life wellbeing functional outcomes and costs were not investigated. authors conclusions there is insufficient evidence to recommend sweet potato for type 2 diabetes mellitus. improvement in trial methodology as well as addressing the issues of standardization and the quality control of preparations of other varieties of sweet potato are required. for medical nutritional therapy further observational trials and rcts evaluating the effects of sweet potato are needed to guide any recommendations in clinical practice,101002/14651858cd009128pub2,,,coch data syst rev,Ooi C. P.Loke S. C.
id_0015447;id_0033149,id_0015447,article,ooi yassin hamid,2012,momordica charantia type 2 diabetes mellitus,,8,007845,momordica charantia bitter gourd is not only a nutritious vegetable but it is also used in traditional medical practices to treat type 2 diabetes mellitus. experimental studies with animals and humans suggested that the vegetable has a possible role in glycaemic control. objectives to assess the effects of mormodica charantia for type 2 diabetes mellitus. search methods several electronic databases were searched among these were the cochrane library issue 1 2012 medline embase cinahl sigle and lilacs all up to february 2012 combined with handsearches. no language restriction was used. selection criteria we included randomised controlled trials rcts that compared momordica charantia with placebo or a control intervention with or without pharmacological or nonpharmacological interventions. data collection and analysis two authors independently extracted data. risk of bias of the trials was evaluated using the parameters of randomisation allocation concealment blinding completeness of outcome data selective reporting and other potential sources of bias. a metaanalysis was not performed given the quality of data and the variability of preparations of momordica charantia used in the interventions no similar preparation was tested twice. main results four randomised controlled trials with up to three months duration and investigating 479 participants met the inclusion criteria. risk of bias of these trials only two studies were published as a full peerreviewed publication was generally high. two rcts compared the effects of preparations from different parts of the momordica charantia plant with placebo on glycaemic control in type 2 diabetes mellitus. there was no statistically significant difference in the glycaemic control with momordica charantia preparations compared to placebo. when momordica charantia was compared to metformin or glibenclamide there was also no significant change in reliable parameters of glycaemic control. no serious adverse effects were reported in any trial. no trial investigated death from any cause morbidity healthrelated quality of life or costs. authors conclusions there is insufficient evidence on the effects of momordica charantia for type 2 diabetes mellitus. further studies are therefore required to address the issues of standardization and the quality control of preparations. for medical nutritional therapy further observational trials evaluating the effects of momordica charantia are needed before rcts are established to guide any recommendations in clinical practice,101002/14651858cd007845pub3,,,coch data syst rev,Ooi C. P.Yassin Z.Hamid T. A.
id_0015447;id_0033149,id_0033149,article,ooi loke,2013,sweet potato type 2 diabetes mellitus,2017,009128,009128,sweet potato ipomoea batatas is among the most nutritious subtropical and tropical vegetables. it is also used in traditional medicine practices for type 2 diabetes mellitus. research in animal and human models suggests a possible role of sweet potato in glycaemic control. objectives to assess the effects of sweet potato for type 2 diabetes mellitus. search methods we searched several electronic databases including the cochrane library 2013 issue 1 medline embase cinahl sigle and lilacs all up to february 2013 combined with handsearches. no language restrictions were used. selection criteria we included randomised controlled trials rcts that compared sweet potato with a placebo or a comparator intervention with or without pharmacological or nonpharmacological interventions. data collection and analysis two authors independently selected the trials and extracted the data. we evaluated risk of bias by assessing randomisation allocation concealment blinding completeness of outcome data selective reporting and other potential sources of bias. main results three rcts met our inclusion criteria these investigated a total of 140 participants and ranged from six weeks to five months in duration. all three studies were performed by the same trialist. overall the risk of bias of these trials was unclear or high. all rcts compared the effect of sweet potato preparations with placebo on glycaemic control in type 2 diabetes mellitus. there was a statistically significant improvement in glycosylated haemoglobin a1c hba1c at three to five months with 4 gday sweet potato preparation compared to placebo mean difference 0.3 95 confidence interval 0.6 to 0.04 p 0.02 122 participants 2 trials. no serious adverse effects were reported. diabetic complications and morbidity death from any cause healthrelated quality of life wellbeing functional outcomes and costs were not investigated. authors conclusions there is insufficient evidence about the use of sweet potato for type 2 diabetes mellitus. in addition to improvement in trial methodology issues of standardization and quality control of preparations including other varieties of sweet potato need to be addressed. further observational trials and rcts evaluating the effects of sweet potato are needed to guide any recommendations in clinical practice,101002/14651858cd009128pub3,,,coch data syst rev,Ooi C. P.Loke S. C.
id_0015447;id_0034019,id_0015447,article,ooi yassin hamid,2012,momordica charantia type 2 diabetes mellitus,,8,007845,momordica charantia bitter gourd is not only a nutritious vegetable but it is also used in traditional medical practices to treat type 2 diabetes mellitus. experimental studies with animals and humans suggested that the vegetable has a possible role in glycaemic control. objectives to assess the effects of mormodica charantia for type 2 diabetes mellitus. search methods several electronic databases were searched among these were the cochrane library issue 1 2012 medline embase cinahl sigle and lilacs all up to february 2012 combined with handsearches. no language restriction was used. selection criteria we included randomised controlled trials rcts that compared momordica charantia with placebo or a control intervention with or without pharmacological or nonpharmacological interventions. data collection and analysis two authors independently extracted data. risk of bias of the trials was evaluated using the parameters of randomisation allocation concealment blinding completeness of outcome data selective reporting and other potential sources of bias. a metaanalysis was not performed given the quality of data and the variability of preparations of momordica charantia used in the interventions no similar preparation was tested twice. main results four randomised controlled trials with up to three months duration and investigating 479 participants met the inclusion criteria. risk of bias of these trials only two studies were published as a full peerreviewed publication was generally high. two rcts compared the effects of preparations from different parts of the momordica charantia plant with placebo on glycaemic control in type 2 diabetes mellitus. there was no statistically significant difference in the glycaemic control with momordica charantia preparations compared to placebo. when momordica charantia was compared to metformin or glibenclamide there was also no significant change in reliable parameters of glycaemic control. no serious adverse effects were reported in any trial. no trial investigated death from any cause morbidity healthrelated quality of life or costs. authors conclusions there is insufficient evidence on the effects of momordica charantia for type 2 diabetes mellitus. further studies are therefore required to address the issues of standardization and the quality control of preparations. for medical nutritional therapy further observational trials evaluating the effects of momordica charantia are needed before rcts are established to guide any recommendations in clinical practice,101002/14651858cd007845pub3,,,coch data syst rev,Ooi C. P.Yassin Z.Hamid T. A.
id_0015447;id_0034019,id_0034019,article,ooi loke,2013,sweet potato type 2 diabetes mellitus,2,,009128,sweet potato ipomoea batatas is among the most nutritious subtropical and tropical vegetables. it is also used in traditional medicine practices for type 2 diabetes mellitus. research in animal and human models suggests a possible role of sweet potato in glycaemic control. to assess the effects of sweet potato for type 2 diabetes mellitus. we searched several electronic databases among these the cochrane library issue 7 2011 medline embase cinahl sigle and lilacs all up to july 2011 combined with handsearches. no language restriction was used. we included randomised controlled trials that compared sweet potato with a placebo or a control intervention with or without pharmacological or nonpharmacological interventions. two authors independently selected the trials and extracted the data. we evaluated risk of bias using the items randomisation allocation concealment blinding completeness of outcome data selective reporting and other potential sources of bias. three randomised controlled trials rcts met our inclusion criteria these investigated a total of 140 participants and ranged from six weeks to five months duration. the studies were contributed by the same author. overall the risk of bias of these trials was unclear or high. all rcts compared the effect of sweet potato preparations with placebo on the glycaemic control in type 2 diabetes mellitus. there was a statistically significant improvement in glycosylated haemoglobin a1c hba1c at three to five months with 4 gday sweet potato preparations compared to placebo mean difference md 0.3 95 ci 0.6 to 0.04 p 0.02 122 participants two trials. no serious adverse effects were reported. diabetic complications and morbidity death from any cause healthrelated quality of life wellbeing functional outcomes and costs were not investigated. there is insufficient evidence to recommend sweet potato for type 2 diabetes mellitus. improvement in trial methodology as well as addressing the issues of standardization and the quality control of preparations of other varieties of sweet potato are required. for medical nutritional therapy further observational trials and rcts evaluating the effects of sweet potato are needed to guide any recommendations in clinical practice,,,,coch data syst rev,Ooi C. P.Loke S. C.
id_0015591;id_0020288,id_0015591,article,taylorrobinson maayan soaresweiser donegan garner,2012,deworming drugs soil transmitted intestinal worms children effects nutritional indicators haemoglobin school performance,,7,000371,the world health organization who recommends treating all school children at regular intervals with deworming drugs in areas where helminth infection is common. the who state this will improve nutritional status haemoglobin and cognition and thus will improve health intellect and school attendance. consequently it is claimed that school performance will improve child mortality will decline and economic productivity will increase. given the important health and societal benefits attributed to this intervention we sought to determine whether they are based on reliable evidence. objectives to summarize the effects of giving deworming drugs to children to treat soiltransmitted intestinal worms nematode geohelminths on weight haemoglobin and cognition and the evidence of impact on physical well being school attendance school performance and mortality. search methods in february 2012 we searched the cochrane infectious diseases group specialized register medline embase lilacs mrct and reference lists and registers of ongoing and completed trials. selection criteria we selected randomized controlled trials rcts and quasircts comparing deworming drugs for geohelminth worms with placebo or no treatment in children aged 16 years or less reporting on weight haemoglobin and formal test of intellectual development. in clusterrcts treating communities or schools we also sought data on school attendance school performance and mortality. we included trials that included health education with deworming. data collection and analysis at least two authors independently assessed the trials evaluated risk of bias and extracted data. continuous data were analysed using the mean difference md with 95 confidence intervals ci. where data were missing we contacted trial authors. we used grade to assess evidence quality and this is reflected in the wording we used high quality deworming improves.... moderate quality deworming probably improves... low quality deworming may improve.... and very low quality we dont know if deworming improves..... main results we identified 42 trials including eight cluster trials that met the inclusion criteria. excluding one trial where data are awaited the 41 trials include 65168 participants.for programmes that treat only children detected as infected by screening a single dose of deworming drugs probably increased weight 0.58 kg 95 ci 0.40 to 0.76 three trials 139 participants moderate quality evidence and may have increased haemoglobin 0.37 gdl 95 ci 0.1 to 0.64 two trials 108 participants low quality evidence but we do not know if there is an effect on cognitive functioning two trials very low quality evidence.for a single dose of deworming drugs given to all children in endemic areas there were mixed effects on weight with no effects evident in seven trials but large effects in two. overall our analysis indicated that we are uncertain whether there was an effect on weight nine trials 3058 participants very low quality evidence. for haemoglobin deworming made little or no difference 0.02 gdl 95 ci 0.05 to 0.09 four trials 1992 participants low quality evidence and we dont know if it improves cognition one trial very low quality evidence.for multiple doses of deworming drugs with follow up for up to one year given to all children in endemic areas we are uncertain if there is an effect on weight 0.06 kg 95 ci 0.17 to 0.30 seven trials 2460 participants very low quality evidence cognition three trials very low quality evidence or school attendance 4 higher attendance 95 ci 6 to 14 two trials 75 clusters and 143 individually randomized participants very low quality evidence. for haemoglobin the intervention may have little or no effect mean 0.01 gdl lower 95 ci 0.14 lower to 0.13 higher four trials 807 participants low quality evidence.for multiple doses of deworming drugs with follow up beyond one year given to all children in endemic areas there were five trials with weight measures. one clusterrct of 3712 children in a low prevalence area showed a large effect average gain of 0.98kg whilst the other four trials did not show an effect including a clusterrct of 27995 children in a moderate prevalence area. overall we are uncertain if there is an effect for weight five trials 302 clusters and 1045 individually randomized participants very low quality evidence. for other outcomes we are uncertain whether deworming affects height 0.26 cm 95ci 0.84 to 0.31 three trials 1219 participants haemoglobin 0.02 gdl 95ci 0.3 to 0.27 two trials 1365 participants cognition two trials or school attendance mean attendance 5 higher 95 ci 0.5 to 10.5 one trial 50 clusters.stratified analysis to seek subgroup effects into low medium and high helminth endemicity areas did not demonstrate any pattern of effect. we did not detect any significant effects for any primary outcomes in a sensitivity analysis only including trials with adequate allocation concealment.one million children were randomized in a deworming trial from india with mortality as the primary outcome. this was completed in 2005 but the authors have not published the results. authors conclusions screening children for intestinal helminths and then treating infected children appears promising but the evidence base is small. routine deworming drugs given to school children has been more extensively investigated and has not shown benefit on weight in most studies except for substantial weight changes in three trials conducted 15 years ago or more. two of these trials were carried out in the same high prevalence setting. for haemoglobin community deworming seems to have little or no effect and the evidence in relation to cognition school attendance and school performance is generally poor with no obvious or consistent effect. our interpretation of this data is that it is probably misleading to justify contemporary deworming programmes based on evidence of consistent benefit on nutrition haemoglobin school attendance or school performance as there is simply insufficient reliable information to know whether this is so,101002/14651858cd000371pub4,,,coch data syst rev,Taylor-Robinson D. C.Maayan N.Soares-Weiser K.Donegan S.Garner P.
id_0015591;id_0020288,id_0020288,article,taylorrobinson jones garner,2007,deworming drugs treating soil transmitted intestinal worms children effects growth school performance,,4,000371,in areas where intestinal worm infections occur the world health organization recommends treating all school children at regular intervals with deworming drugs to improve growth and school performance. the evidence base for this policy needs to be established for countries to commit resources to implement these programmes. objectives to summarize the effects of deworming drugs used to treat soiltransmitted intestinal worms nematode geohelminths on growth and school performance in children. search strategy in may 2007 we searched the cochrane infectious diseases group specialized register central the cochrane library 2007 issue 2 medline embase lilacs mrct and reference lists. selection criteria randomized and quasirandomized controlled trials rcts comparing deworming drugs for geohelminth worms with placebo or no treatment in children aged 16 years or less reporting on growth nutritional status school performance or cognition tests. data collection and analysis two authors independently assessed the trials and evaluated methodological quality one author extracted data and another checked a sample. continuous data were analysed using the weighted mean difference wmd with 95 confidence intervals ci. the randomeffects model re model was used in the presence of statistically significant heterogeneity. main results thirtyfour rcts including six clusterrcts met the inclusion criteria. four trials had adequate allocation concealment and three clusterrcts failed to take design effects into account in their analysis. weight increased after one dose of a deworming drug wmd 0.34 kg 95 ci 0.05 to 0.64 re model 2448 children 9 trials however there was considerable heterogeneity between trials that was not explained by background intestinal worm infection or intensity. a metaanalysis of multiple dose trials reporting on outcomes within a year of starting treatment showed no significant difference in weight gain 1714 children 6 trials however one clusterrct did show effects on weight at one year in a subgroup analysis. in the seven multiple dose trials with follow up beyond 12 months only one showed a significant increase in weight. six of seven trials reported clear data on cognitive tests and school performance five reported no significant effects and one showed some improvements in three out of 10 cognitive tests. authors conclusions deworming drugs used in targeted community programmes may be effective in relation to weight gain in some circumstances but not in others. no effect on cognition or school performance has been demonstrated,101002/14651858cd000371pub3,,,coch data syst rev,Taylor-Robinson D. C.Jones A. P.Garner P.
id_0016148;id_0019028,id_0016148,article,varma gupta,2012,tubal ectopic pregnancy,2012,,,introduction approximately 1100 pregnancies are ectopic with the conceptus usually implanting in the fallopian tube. some ectopic pregnancies resolve spontaneously but others continue to grow and lead to rupture of the tube. risks are higher in women with damage to the fallopian tubes due to pelvic infections surgery or previous ectopic pregnancy. methods and outcomes we conducted a systematic review and aimed to answer the following clinical question what treatments improve outcomes in women with unruptured tubal ectopic pregnancy we searched medline embase the cochrane library and other important databases up to july 2011 clinical evidence reviews are updated periodically please check our website for the most uptodate version of this review. we included harms alerts from relevant organisations such as the us food and drug administration fda and the uk medicines and healthcare products regulatory agency mhra. the authors also separately searched medline and pubmed up to july 2011 in addition to the clinical evidence systematic search to support the comments and clinical guide sections. results we found 19 systematic reviews rcts or observational studies that met our inclusion criteria. we performed a grade evaluation of the quality of evidence for interventions. conclusions in this systematic review we present information relating to the effectiveness and safety of the following interventions salpingotomy salpingectomy methotrexate methotrexate following salpingotomy methotrexate plus mifepristone and expectant management,,,,bmj clin evid,Varma R.Gupta J.
id_0016148;id_0019028,id_0019028,article,varma gupta,2009,tubal ectopic pregnancy,2009,,,introduction approximately 1100 pregnancies are ectopic with the conceptus usually implanting in the fallopian tube. some ectopic pregnancies resolve spontaneously but others continue to grow and lead to rupture of the tube. risks are higher in women with damage to the fallopian tubes due to pelvic infections surgery or previous ectopic pregnancy. methods and outcomes we conducted a systematic review and aimed to answer the following clinical question what treatments improve outcomes in women with unruptured tubal ectopic pregnancy we searched medline embase the cochrane library and other important databases up to may 2008 clinical evidence reviews are updated periodically please check our website for the most uptodate version of this review. we included harms alerts from relevant organisations such as the us food and drug administration fda and the uk medicines and healthcare products regulatory agency mhra. the authors also separately searched medline and pubmed up to may 2008 in addition to the clinical evidence systematic search to support the comments and clinical guide sections. results we found 47 systematic reviews rcts or observational studies that met our inclusion criteria. we performed a grade evaluation of the quality of evidence for interventions. conclusions in this systematic review we present information relating to the effectiveness and safety of the following interventions salpingotomy salpingectomy systemic methotrexate systemic methotrexate following salpingotomy and expectant management,,,,bmj clin evid,Varma R.Gupta J.
id_0016861;id_0020814,id_0016861,article,latthe champaneria khan,2011,dysmenorrhoea,2011,,,introduction dysmenorrhoea may begin soon after the menarche after which it often improves with age or it may originate later in life after the onset of an underlying causative condition. dysmenorrhoea is common and in up to 20 of women it may be severe enough to interfere with daily activities. methods and outcomes we conducted a systematic review and aimed to answer the following clinical question what are the effects of treatments for primary dysmenorrhoea we searched medline embase the cochrane library and other important databases up to january 2010 clinical evidence reviews are updated periodically please check our website for the most uptodate version of this review. we included harms alerts from relevant organisations such as the us food and drug administration fda and the uk medicines and healthcare products regulatory agency mhra. results we found 35 systematic reviews rcts or observational studies that met our inclusion criteria. we performed a grade evaluation of the quality of evidence for interventions. conclusions in this systematic review we present information relating to the effectiveness and safety of the following interventions acupressure acupuncture aspirin behavioural interventions contraceptives combined oral fish oil herbal remedies magnets nonsteroidal antiinflammatory drugs paracetamol progestogens intrauterine spinal manipulation surgical interruption of pelvic nerve pathways thiamine tokishakuyakusan topical heat transcutaneous electrical nerve stimulation tens vitamin b12 and vitamin e,,,,bmj clin evid,Latthe P. M.Champaneria R.Khan K. S.
id_0016861;id_0020814,id_0020814,article,proctor farquhar,2007,dysmenorrhoea,2007,,,introduction dysmenorrhoea may begin soon after the menarche after which it often improves with age or it may originate later in life after the onset of an underlying causative condition. dysmenorrhoea is common and in up to 20 of women it may be severe enough to interfere with daily activities. methods and outcomes we conducted a systematic review and aimed to answer the following clinical question what are the effects of treatments for dysmenorrhoea we searched medline embase the cochrane library and other important databases up to july 2006 clinical evidence reviews are updated periodically please check our website for the most uptodate version of this review. we included harms alerts from relevant organisations such as the us food and drug administration fda and the uk medicines and healthcare products regulatory agency mhra. results we found 34 systematic reviews rcts or observational studies that met our inclusion criteria. we performed a grade evaluation of the quality of evidence for interventions. conclusions in this systematic review we present information relating to the effectiveness and safety of the following interventions acupressure acupuncture aspirin behavioural interventions combined oral contraceptives compound analgesics fish oil herbal remedies magnesium magnets nonsteroidal antiinflammatory drugs paracetamol spinal manipulation surgical interruption of pelvic nerve pathways thiamine tokishakuyakusan topical heat transcutaneous electrical nerve stimulation tens vitamin b12 and vitamin e,,,,bmj clin evid,Proctor M. L.Farquhar C. M.
id_0016862;id_0020146,id_0016862,article,duley,2011,pre eclampsia eclampsia hypertension,2011,,,introduction preeclampsia raised blood pressure and proteinuria complicates 2 to 8 of pregnancies and raises morbidity and mortality in the mother and child. preeclampsia is more common in women with multiple pregnancy and in those who have conditions associated with microvascular disease. methods and outcomes we conducted a systematic review and aimed to answer the following clinical questions what are the effects of preventive interventions in women at risk of preeclampsia what are the effects of interventions in women who develop mild to moderate hypertension during pregnancy what are the effects of interventions in women who develop severe preeclampsia or very high blood pressure during pregnancy what is the best choice of anticonvulsant for women with eclampsia we searched medline embase the cochrane library and other important databases up to february 2010 clinical evidence reviews are updated periodically please check our website for the most uptodate version of this review. we included harms alerts from relevant organisations such as the us food and drug administration fda and the uk medicines and healthcare products regulatory agency mhra. results we found 69 systematic reviews rcts or observational studies that met our inclusion criteria. we performed a grade evaluation of the quality of evidence for interventions. conclusions in this systematic review we present information relating to the effectiveness and safety of the following interventions anticonvulsants antihypertensive drugs antioxidants antiplatelet drugs atenolol bed rest hospital admission or day care calcium supplementation choice of analgesia during labour early delivery interventionist care evening primrose oil fish oil glyceryl trinitrate magnesium supplementation plasma volume expansion and salt restriction,,,,bmj clin evid,Duley L.
id_0016862;id_0020146,id_0020146,article,duley,2008,pre eclampsia eclampsia hypertension,2008,,,introduction preeclampsia raised blood pressure and proteinuria complicates 28 of pregnancies and raises morbidity and mortality in the mother and child. preeclampsia is more common in women with multiple pregnancy and in those who have conditions associates with microvascular disease. methods and outcomes we conducted a systematic review and aimed to answer the following clinical questions what are the effects of preventive interventions in women at risk of preeclampsia what are the effects of interventions in women who develop mildmoderate hypertension during pregnancy what are the effects of interventions in women who develop severe preeclampsia or very high blood pressure during pregnancy what is the best choice of anticonvulsant for women with eclampsia we searched medline embase the cochrane library and other important databases up to june 2007 bmj clinical evidence reviews are updated periodically please check our website for the most uptodate version of this review. we included harms alerts from relevant organisations such as the us food and drug administration fda and the uk medicines and healthcare products regulatory agency mhra. results we found 53 systematic reviews rcts or observational studies that met our inclusion criteria. we performed a grade evaluation of the quality of evidence for interventions. conclusions in this systematic review we present information relating to the effectiveness and safety of the following interventions anticonvulsants antihypertensive drugs antioxidants antiplatelet drugs atenolol bed rest hospital admission or day care calcium supplementation choice of analgesia during labour early delivery interventionist care evening primrose oil fish oil glyceryl trinitrate magnesium supplementation plasma volume expansion and salt restriction,,,,bmj clin evid,Duley L.
id_0017003;id_0019024,id_0017003,article,burgess,2011,head lice,2011,,,introduction head lice can only be diagnosed by finding live lice as eggs take 7 days to hatch and may appear viable for weeks after death of the egg. infestation may be more likely in school children with risks increased in children with more siblings longer hair and of lower socioeconomic group. methods and outcomes we conducted a systematic review and aimed to answer the following clinical question what are the effects of treatments for head lice we searched medline embase the cochrane library and other important databases up to june 2010 clinical evidence reviews are updated periodically please check our website for the most uptodate version of this review. we included harms alerts from relevant organisations such as the us food and drug administration fda and the uk medicines and healthcare products regulatory agency mhra. results we found 26 systematic reviews rcts or observational studies that met our inclusion criteria. we performed a grade evaluation of the quality of evidence for interventions. conclusions in this systematic review we present information relating to the effectiveness and safety of the following interventions benzyl alcohol dimeticone herbal and essential oils insecticide combinations isopropyl myristate ivermectin lindane malathion mechanical removal by combing bug busting oral trimethoprimsulfamethoxazole cotrimoxazole tmpsmx permethrin phenothrin pyrethrum and spinosad,,,,bmj clin evid,Burgess I. F.
id_0017003;id_0019024,id_0019024,article,burgess,2009,head lice,2009,,,introduction head lice can only be diagnosed by finding live lice as eggs take 7 days to hatch and may appear viable for weeks after death of the egg. infestation may be more likely in school children with risks increased in children with more siblings longer hair and of lower socioeconomic group. methods and outcomes we conducted a systematic review and aimed to answer the following clinical question what are the effects of treatments for head lice we searched medline embase the cochrane library and other important databases up to june 2008 clinical evidence reviews are updated periodically please check our website for the most uptodate version of this review. we included harms alerts from relevant organisations such as the us food and drug administration fda and the uk medicines and healthcare products regulatory agency mhra. results we found 15 systematic reviews rcts or observational studies that met our inclusion criteria. we performed a grade evaluation of the quality of evidence for interventions. conclusions in this systematic review we present information relating to the effectiveness and safety of the following interventions dimeticone herbal and essential oils insecticide combinations lindane malathion mechanical removal by combing bug busting oral trimethoprimsulfamethoxazone cotrimoxazole tmpsmx permethrin phenothrin and pyrethrum,,,,bmj clin evid,Burgess I. F.
id_0017076;id_0020817,id_0017076,article,mills vonroon tekkis orchard,2011,crohn s disease,2011,,,introduction crohns disease is a chronic condition of the gastrointestinal tract. it is characterised by transmural granulomatous inflammation that occurs in a discontinuous pattern with a tendency to form fistulae. the cause is unknown but may depend on interactions between genetic predisposition environmental triggers and mucosal immunity. methods and outcomes we conducted a systematic review and aimed to answer the following clinical questions what are the effects of medical treatments to induce remission in adults with crohns disease what are the effects of surgical interventions to induce and maintain remission in adults with smallbowel crohns disease what are the effects of surgical interventions to induce remission in adults with colonic crohns disease what are the effects of medical interventions to maintain remission in adults with crohns disease and to maintain remission following surgery what are the effects of lifestyle interventions to maintain remission in adults with crohns disease we searched medline embase the cochrane library and other important databases up to december 2009 clinical evidence reviews are updated periodically please check our website for the most uptodate version of this review. we included harms alerts from relevant organisations such as the us food and drug administration fda and the uk medicines and healthcare products regulatory agency mhra. results we found 93 systematic reviews rcts or observational studies that met our inclusion criteria. conclusions in this systematic review we present information relating to the effectiveness and safety of the following interventions aminosalicylates antibiotics azathioprinemercaptopurine ciclosporin corticosteroids oral enteral nutrition fish oil infliximab methotrexate probiotics resection segmental colectomy smoking cessation and strictureplasty,,,,bmj clin evid,Mills S. C.von Roon A. C.Tekkis P. P.Orchard T. R.
id_0017076;id_0020817,id_0020817,article,vonroon reese orchard tekkis,2007,crohn s disease,2007,,,introduction crohns disease is a longterm chronic condition of the gastrointestinal tract. it is characterised by transmural granulomatous inflammation that occurs in a discontinuous pattern with a tendency to form fistulae. the cause is unknown but may depend on interactions between genetic predisposition environmental triggers and mucosal immunity. methods and outcomes we conducted a systematic review and aimed to answer the following clinical questions what are the effects of medical treatments in adults to induce remission in crohns disease what are the effects of lifestyle interventions in adults with crohns disease to maintain remission what are the effects of surgical interventions in adults with smallbowel crohns disease to induce remission what are the effects of surgical interventions in adults with colonic crohns disease to induce remission what are the effects of medical interventions to maintain remission in adults with crohns disease and to maintain remission following surgery we searched medline embase the cochrane library and other important databases up to march 2006 clinical evidence reviews are updated periodically please check our website for the most uptodate version of this review. we included harms alerts from relevant organisations such as the us food and drug administration fda and the uk medicines and healthcare products regulatory agency mhra. results we found 60 systematic reviews rcts or observational studies that met our inclusion criteria. conclusions in this systematic review we present information relating to the effectiveness and safety of the following interventions aminosalicylates antibiotics azathioprinemercaptopurine ciclosporin corticosteroids oral enteral nutrition fish oil infliximab methotrexate probiotics resection segmental colectomy smoking cessation and strictureplasty,,,,bmj clin evid,von Roon A. C.Reese G. E.Orchard T. R.Tekkis P. P.
id_0017232;id_0019026,id_0017232,article,mcmanus fitzmaurice murray taylor,2011,thromboembolism,2011,,,introduction deep venous thrombosis dvt or pulmonary embolism may occur in almost 2 in 1000 people each year with up to 25 of those having a recurrence. around 5 to 15 of people with untreated dvt may die from pulmonary embolism. risk factors for dvt include immobility surgery particularly orthopaedic malignancy pregnancy older age and inherited or acquired prothrombotic clotting disorders. methods and outcomes we conducted a systematic review and aimed to answer the following clinical questions what are the effects of treatments for proximal dvt what are the effects of treatments for isolated calf dvt what are the effects of treatments for pulmonary embolism what are the effects of interventions on oral anticoagulation management in people with thromboembolism we searched medline embase the cochrane library and other important databases up to june 2010 clinical evidence reviews are updated periodically please check our website for the most uptodate version of this review. we included harms alerts from relevant organisations such as the us food and drug administration fda and the uk medicines and healthcare products regulatory agency mhra. results we found 45 systematic reviews rcts or observational studies that met our inclusion criteria. we performed a grade evaluation of the quality of evidence for interventions. conclusions in this systematic review we present information relating to the effectiveness and safety of the following interventions anticoagulation compression stockings low molecular weight heparin short and long term once or twice daily and home treatment oral anticoagulants short and long term high intensity abrupt discontinuation and computerised decision support prolonged duration of anticoagulation thrombolysis vena cava filters and warfarin,,,,bmj clin evid,McManus R. J.Fitzmaurice D. A.Murray E.Taylor C.
id_0017232;id_0019026,id_0019026,article,mcmanus fitzmaurice murray taylor,2009,thromboembolism,2009,,,introduction dvt or pulmonary embolism may occur in almost 2 in 1000 people each year with up to 25 of those having a recurrence. around 515 of people with untreated dvt may die from pulmonary embolism. risk factors for deep vein thrombosis include immobility surgery particularly orthopaedic malignancy pregnancy older age and inherited or acquired prothrombotic clotting disorders. methods and outcomes we conducted a systematic review and aimed to answer the following clinical questions what are the effects of treatments for proximal deep vein thrombosis isolated calf deep vein thrombosis and pulmonary embolism what are the effects of computerised decision support on oral anticoagulation management we searched medline embase the cochrane library and other important databases up to september 2007 clinical evidence reviews are updated periodically please check our website for the most uptodate version of this review. we included harms alerts from relevant organisations such as the us food and drug administration fda and the uk medicines and healthcare products regulatory agency mhra. results we found 40 systematic reviews rcts or observational studies that met our inclusion criteria. we performed a grade evaluation of the quality of evidence for interventions. conclusions in this systematic review we present information relating to the effectiveness and safety of the following interventions anticoagulation compression stockings low molecular weight heparin short and long term once or twice daily home treatment oral anticoagulants short and long term high intensity abrupt discontinuation computerised decision support prolonged duration of anticoagulation thrombolysis vena cava filters and warfarin,,,,bmj clin evid,McManus R. A.Fitzmaurice D.Murray E.Taylor C.
