case,ID,colrev_origin,ENTRYTYPE,author,year,title,volume,number,pages,abstract,doi,isbn,url,colrev_status,container_title,author_full,first_author,short_title,short_container_title
source_1.bib/0000004535;source_1.bib/0000008868,4535,source_1.bib/0000004535,article,yokota fujiwara miyamae tanaka yamasaki itoh koga yabuuchi,1995,transient adenosine infusion before ischemia and reperfusion protects against metabolic damage in pig hearts,268,3  2,1149-1157,we investigated whether transient adenosine ado infusion before ischemia had the same effect on myocardial metabolism and function as ischemic preconditioning ip. the control c group underwent 15 min of coronary artery occlusion followed by 120 min of reperfusion. the ado group received a 15min infusion of ado 200 micrograms.kg1.min1 into the left atrium starting 20 min before ischemia. ip was elicited by two cycles of 5min ischemia and 5min reperfusion. in the area at risk tissue levels of atp creatine phosphate cp and intracellular ph phi were serially measured by 31pnuclear magnetic resonance spectroscopy in 10 pigs from each group and percent segment shortening ss was measured in 7 pigs from each group. atp and phi were preserved after 15 min of ischemia in both ado and ip groups atp 64 7 76 6 and 74 9 of baseline phi 6.35 0.19 6.54 0.11 and 6.64 0.11 in c ado and ip groups respectively p 0.05 ado and ip vs. c. during reperfusion atp was restored progressively in both groups 71 7 90 8 and 91 9 of baseline at 120 min of reperfusion in c ado and ip groups respectively p 0.05 ado and ip vs. c. however in contrast to the ip group cp was not preserved during 15min ischemia nor did it show persistent overshoot during reperfusion in the ado group. there were no significant differences in ss during ischemia and reperfusion among the three groups.abstract truncated at 250 words,10.1152/ajpheart.1995.268.3.h1149,0002-9513,https://www.ncbi.nlm.nih.gov/pubmed/7900869,md_processed,am j phys,Yokota R.Fujiwara H.Miyamae M.Tanaka M.Yamasaki K.Itoh S.Koga K.Yabuuchi Y.Sasayama S.,yokota,transient adenosine infusion before ischemia and reperfusion protects against metabolic,ajp
source_1.bib/0000004535;source_1.bib/0000008868,8868,source_1.bib/0000008868,article,yokota fujiwara miyamae tanaka yamasaki itoh koga yabuuchi,1995,transient adenosine infusion before ischemia and reperfusion protects against metabolic damage in pig hearts,268,3,1149-1157,we investigated whether transient adenosine ado infusion before ischemia had the same effect on myocardial metabolism and function as ischemic preconditioning ip. the control c group underwent 15 min of coronary artery occlusion followed by 120 min of reperfusion. the ado group received a 15min infusion of ado 200 mug kg 1 min 1 into the left atrium starting 20 min before ischemia. ip was elicited by two cycles of 5min ischemia and 5min reperfusion. in the area at risk tissue levels of atp creatine phosphate cp and intracellular ph phi were serially measured by 31 pnuclear magnetic resonance spectroscopy in 10 pigs from each group and percent segment shortening ss was measured in 7 pigs from each group. atp and phi were preserved after 15 min of ischemia in both ado and ip groups atp 64 7 76 6 and 74 9 of baseline phi 6.35 0.19 6.54 0.11 and 6.64 0.11 in c ado and ip groups respectively p 0.05 ado and ip vs. c. during reperfusion atp was restored progressively in both groups 71 7 90 8 and 91 9 of baseline at 120 min of reperfusion in c ado and ip groups respectively p 0.05 ado and ip vs. c. however in contrast to the ip group cp was not preserved during 15min ischemia nor did it show persistent overshoot during reperfusion in the ado group. there were no significant differences in ss during ischemia and reperfusion among the three groups. thus transient ado infusion before ischemia preserved atp and phi during ischemia and accelerated atp recovery during reperfusion as was observed in the ip group. this supports the hypothesis that ado may play an important role in the effects of ip,,0363-6135,http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed3&AN=1995096781http://sfx.ubn.ru.nl/sfx_local?sid=OVID:embase&id=pmid:&id=doi:&issn=0363-6135&isbn=&volume=268&issue=3+37-3&spage=H1149&pages=H1149-H1157&date=1995&title=American+Journal+of+Physiology+-+Heart+and+Circulatory+Physiology&atitle=Transient+adenosine+infusion+before+ischemia+and+reperfusion+protects+against+metabolic+damage+in+pig+hearts&aulast=Yokota&pid=%3Cauthor%3EYokota+R.%3BFujiwara+H.%3BMiyamae+M.%3BTanaka+M.%3BYamasaki+K.%3BItoh+S.%3BKoga+K.%3BYabuuchi+Y.%3BSasayama+S.%3C%2Fauthor%3E%3CAN%3E1995096781%3C%2FAN%3E%3CDT%3EJournal%3A+Article%3C%2FDT%3Ehttp://dj9zu3kp8k.search.serialssolutions.com/?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rfr_id=info:sid/Ovid:emed3&rft.genre=article&rft_id=info:doi/&rft_id=info:pmid/&rft.issn=0363-6135&rft.volume=268&rft.issue=3+37-3&rft.spage=H1149&rft.pages=H1149-H1157&rft.date=1995&rft.jtitle=American+Journal+of+Physiology+-+Heart+and+Circulatory+Physiology&rft.atitle=Transient+adenosine+infusion+before+ischemia+and+reperfusion+protects+against+metabolic+damage+in+pig+hearts&rft.aulast=Yokota,md_processed,amer j phys hear circ phys,Yokota R.Fujiwara H.Miyamae M.Tanaka M.Yamasaki K.Itoh S.Koga K.Yabuuchi Y.Sasayama S.,yokota,transient adenosine infusion before ischemia and reperfusion protects against metabolic,ajphcp
source_1.bib/0000005316;source_1.bib/0000005530,5316,source_1.bib/0000005316,article,gomez paillard price chen teixeira spiegel lesnefsky,2011,a novel role for mitochondrial sphingosine 1 phosphate produced by sphingosine kinase 2 in ptp mediated cell survival during cardioprotection,106,6,1341-1353,although mitochondria are key determinants of myocardial injury during ischemiareperfusion ir their interaction with critical cytoprotective signaling systems is not fully understood. sphingosine1phosphate s1p produced by sphingosine kinase1 protects the heart from ir damage. recently a new role for mitochondrial s1p produced by a second isoform of sphingosine kinase sphk2 was described to regulate complex iv assembly and respiration via interaction with mitochondrial prohibitin2. here we investigated the role of sphk2 in cardioprotection by preconditioning. littermate wt and sphk2 mice underwent 45 min of in vivo ischemia and 24 h reperfusion. mice received no intervention ir or preconditioning pc via 5 min ir before the index ischemia. despite the activation of pccytoprotective signaling pathways in both groups infarct size in sphk2 mice was not reduced by pc 42 3 pc vs. 43 4 ir p ns versus wt 24 3 pc vs. 43 3 ir p mitochondria exhibited decreased oxidative phosphorylation and increased susceptibility to permeability transition ptp. unlike wt pc did not prevent ischemic damage to electron transport or the increased susceptibility to ptp. to evaluate the direct contribution to the resistance of mitochondria to cytoprotection sphk2 phb2 or cytochrome oxidase subunit iv was depleted in cardiomyoblasts. pc protection was abolished by each knockdown concomitant with decreased ptp resistance. these results point to a new action of s1p in cardioprotection and suggest that the mitochondrial s1p produced by sphk2 is required for the downstream protective modulation of ptp as an effector of preconditioning protection,10.1007/s00395-011-0223-7,0300-8428,http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed10&AN=2012078787http://sfx.ubn.ru.nl/sfx_local?sid=OVID:embase&id=pmid:&id=doi:10.1007%2Fs00395-011-0223-7&issn=0300-8428&isbn=&volume=106&issue=6&spage=1341&pages=1341-1353&date=2011&title=Basic+Research+in+Cardiology&atitle=A+novel+role+for+mitochondrial+sphingosine-1-phosphate+produced+by+sphingosine+kinase-2+in+PTP-mediated+cell+survival+during+cardioprotection&aulast=Gomez&pid=%3Cauthor%3EGomez+L.%3BPaillard+M.%3BPrice+M.%3BChen+Q.%3BTeixeira+G.%3BSpiegel+S.%3BLesnefsky+E.J.%3C%2Fauthor%3E%3CAN%3E2012078787%3C%2FAN%3E%3CDT%3EJournal%3A+Article%3C%2FDT%3Ehttp://dj9zu3kp8k.search.serialssolutions.com/?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rfr_id=info:sid/Ovid:emed10&rft.genre=article&rft_id=info:doi/10.1007%2Fs00395-011-0223-7&rft_id=info:pmid/&rft.issn=0300-8428&rft.volume=106&rft.issue=6&rft.spage=1341&rft.pages=1341-1353&rft.date=2011&rft.jtitle=Basic+Research+in+Cardiology&rft.atitle=A+novel+role+for+mitochondrial+sphingosine-1-phosphate+produced+by+sphingosine+kinase-2+in+PTP-mediated+cell+survival+during+cardioprotection&rft.aulast=Gomez,md_processed,basi res card,Gomez L.Paillard M.Price M.Chen Q.Teixeira G.Spiegel S.Lesnefsky E. J.,gomez,a novel role for mitochondrial sphingosine 1 phosphate produced by,brc
source_1.bib/0000005316;source_1.bib/0000005530,5530,source_1.bib/0000005530,article,gomez paillard price chen teixeira spiegel lesnefsky,2011,a novel role for sphingosine kinase 2 in ptp mediated cell survival during cardioprotection,1,6,1341-1353,rationale although mitochondria are key determinants of myocardial injury during ischemiareperfusion ir their interaction with critical cytoprotective signaling systems is not fully understood. activation of sphingosine kinase1 protects the heart from ir damage. a second isoform of sphingosine kinase sphingosine kinase2 sphk2 was described in the regulation of complex iv assembly and mitochondrial respiration via interaction with mitochondrial prohibitin2 phb2. objective in this study we investigated the role of mitochondrial sphk2 in ir injury. methods and results littermate wt and sphk2 mice underwent 45 minutes of in vivo ischemia and 24 hours reperfusion. mice received no intervention ir or preconditioning pc via 5 minutes ir before the index ischemia. despite the activation of pccytoprotective pathways phosphorylation of erk12 akt stat3 and gsk3beta in both groups infarct size in sphk2 mice was not reduced by pc 423 pc vs. 434 ir pns vs. wt 243 pc vs. 433 ir p0.05. sphk2 mitochondria had decreased oxidative phosphorylation and increased susceptibility to permeability transition ptp. unlike wt pc did not prevent ischemic damage to electron transport nor the increased susceptibility to ptp. to evaluate the direct contribution to the resistance of mitochondria to cytoprotection sphk2 phb2 or cox iv were depleted in cardiomyoblasts. pc protection was abolished by each knockdown with decreased ptp resistance. conclusions sphk2 is required for the downstream protective modulation of ptp as an effector of pc protection. direct or indirect defect in cox iv renders mitochondria resistant to cardioprotective modulation by upstream cytoprotective kinase cascades,10.1007/s00395-011-0223-7,0009-7322,http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed10&AN=70620184http://sfx.ubn.ru.nl/sfx_local?sid=OVID:embase&id=pmid:&id=doi:&issn=0009-7322&isbn=&volume=124&issue=21+SUPPL.+1&spage=&pages=&date=2011&title=Circulation&atitle=A+novel+role+for+sphingosine+kinase-2+in+PTP-mediated+cell+survival+during+cardioprotection&aulast=Gomez&pid=%3Cauthor%3EGomez+L.%3BPaillard+M.%3BPrice+M.%3BChen+Q.%3BTeixeira+G.%3BSpiegel+S.%3BLesnefsky+E.%3C%2Fauthor%3E%3CAN%3E70620184%3C%2FAN%3E%3CDT%3EJournal%3A+Conference+Abstract%3C%2FDT%3Ehttp://dj9zu3kp8k.search.serialssolutions.com/?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rfr_id=info:sid/Ovid:emed10&rft.genre=article&rft_id=info:doi/&rft_id=info:pmid/&rft.issn=0009-7322&rft.volume=124&rft.issue=21+SUPPL.+1&rft.spage=&rft.pages=&rft.date=2011&rft.jtitle=Circulation&rft.atitle=A+novel+role+for+sphingosine+kinase-2+in+PTP-mediated+cell+survival+during+cardioprotection&rft.aulast=Gomez,md_processed,circ,Gomez L.Paillard M.Price M.Chen Q.Teixeira G.Spiegel S.Lesnefsky E.,gomez,a novel role for sphingosine kinase 2 in ptp mediated,c
source_1.bib/0000007478;source_1.bib/0000004602,4602,source_1.bib/0000004602,article,zhang ping vondriska tang wang cardwell bolli,2003,cardioprotection involves activation of nf kappa b via pkc dependent tyrosine and serine phosphorylation of 1 kappa b alpha,285,4,1753-1758,previous studies indicated that activation of pkc and src tyrosine kinases by ischemic preconditioning pc may participate in the activation of nfkappa b. however the molecular mechanisms underlying activation of nfkappa b during ischemic pc remain unknown. in the hearts of conscious rabbits it was found that ischemic pc 6 cycles of 4min coronary occlusion and 4min reperfusion significantly induced both tyrosine 226.9 42 and serine 137.0 36 phosphorylation of the nfkappa b inhibitory protein i kappa balpha concomitant with increased activation of the i kappa balpha kinases ikk alpha 255.0 46 and ikk beta 173.1 35. furthermore both tyrosine and serine phosphorylation of i kappa balpha were blocked by pretreatment with either the nonreceptor tyrosine kinase inhibitor lavendustina lda or the pkc inhibitor chelerythrine che both given at doses previously shown to block ischemic pc. interestingly che completely abolished pcinduced activation of ikk alphabeta whereas lda had no effect. in addition i kappa balpha protein level did not change during ischemic pc. together these data indicate that ischemic pcinduced activation of nfkappa b occurs through both tyrosine and serine phosphorylation of i kappa balpha and is regulated by nonreceptor tyrosine kinases and pkc,10.1152/ajpheart.00416.2003,0363-6135,https://www.ncbi.nlm.nih.gov/pubmed/12829431,md_processed,am j phys hear circ phys,Zhang J.Ping P.Vondriska T. M.Tang X. L.Wang G. W.Cardwell E. M.Bolli R.,zhang,cardioprotection involves activation of nf kappa b via pkc dependent,ajphcp
source_1.bib/0000007478;source_1.bib/0000004602,7478,source_1.bib/0000007478,article,zhang ping vondriska tang wang cardwell bolli,2003,cardioprotection involves activation of nf b via pkc dependent tyrosine and serine phosphorylation of ib alpha,285,4,1753-1758,previous studies indicated that activation of pkc and src tyrosine kinases by ischemic preconditioning pc may participate in the activation of nfb. however the molecular mechanisms underlying activation of nfb during ischemic pc remain unknown. in the hearts of conscious rabbits it was found that ischemic pc 6 cycles of 4min coronary occlusion and 4min reperfusion significantly induced both tyrosine 226.9 42 and serine 137.0 36 phosphorylation of the nfb inhibitory protein ibalpha concomitant with increased activation of the ikbalpha kinases ikkalpha 255.0 46 and ikkbeta 173.1 35. furthermore both tyrosine and serine phosphorylation of ibalpha were blocked by pretreatment with either the nonreceptor tyrosine kinase inhibitor lavendustina lda or the pkc inhibitor chelerythrine che both given at doses previously shown to block ischemic pc. interestingly che completely abolished pcinduced activation of ikkalphabeta whereas lda had no effect. in addition ibalpha protein level did not change during ischemic pc. together these data indicate that ischemic pcinduced activation of nfb occurs through both tyrosine and serine phosphorylation of ibalpha and is regulated by nonreceptor tyrosine kinases and pkc,,0363-6135,http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed6&AN=2003388747http://sfx.ubn.ru.nl/sfx_local?sid=OVID:embase&id=pmid:&id=doi:&issn=0363-6135&isbn=&volume=285&issue=4+54-4&spage=H1753&pages=H1753-H1758&date=2003&title=American+Journal+of+Physiology+-+Heart+and+Circulatory+Physiology&atitle=Cardioprotection+involves+activation+of+NF-B+via+PKC-dependent+tyrosine+and+serine+phosphorylation+of+IB-alpha&aulast=Zhang&pid=%3Cauthor%3EZhang+J.%3BPing+P.%3BVondriska+T.M.%3BTang+X.-L.%3BWang+G.-W.%3BCardwell+E.M.%3BBolli+R.%3C%2Fauthor%3E%3CAN%3E2003388747%3C%2FAN%3E%3CDT%3EJournal%3A+Article%3C%2FDT%3Ehttp://dj9zu3kp8k.search.serialssolutions.com/?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rfr_id=info:sid/Ovid:emed6&rft.genre=article&rft_id=info:doi/&rft_id=info:pmid/&rft.issn=0363-6135&rft.volume=285&rft.issue=4+54-4&rft.spage=H1753&rft.pages=H1753-H1758&rft.date=2003&rft.jtitle=American+Journal+of+Physiology+-+Heart+and+Circulatory+Physiology&rft.atitle=Cardioprotection+involves+activation+of+NF-B+via+PKC-dependent+tyrosine+and+serine+phosphorylation+of+IB-alpha&rft.aulast=Zhang,md_processed,amer j phys hear circ phys,Zhang J.Ping P.Vondriska T. M.Tang X. L.Wang G. W.Cardwell E. M.Bolli R.,zhang,cardioprotection involves activation of nf b via pkc dependent tyrosine,ajphcp
source_1.bib/0000007574;source_1.bib/0000000693,693,source_1.bib/0000000693,article,bushell klenerman taylor davies grierson helliwell jackson,2002,ischaemic preconditioning of skeletal muscle 1 protection against the structural changes induced by ischaemia reperfusion injury,84,8,1184-1188,ischaemic preconditioning is a process by which exposure of a tissue to a short period of nondamaging ischaemic stress leads to resistance to the deleterious effects of a subsequent prolonged ischaemic stress. it has been extensively described in the heart but few studies have examined the possibility that it can occur in skeletal muscle. we have used a rat model of ischaemia of one limb to examine this possibility. exposure of the hind limb to a period of ischaemia of five minutes and reperfusion for five minutes significantly protected the tibialis anterior muscle against the structural damage induced by a subsequent period of limb ischaemia for four hours and reperfusion for one hour. this protection was evident on examination of the muscle by both light and electron microscopy. longer or shorter times of prior ischaemia had no effect,10.1302/0301-620x.84b8.9361,0301-620x,https://www.ncbi.nlm.nih.gov/pubmed/12463668,md_processed,j bone join surg br,Bushell A. J.Klenerman L.Taylor S.Davies H.Grierson I.Helliwell T. R.Jackson M. J.,bushell,ischaemic preconditioning of skeletal muscle 1 protection against the structural,jbjsb
source_1.bib/0000007574;source_1.bib/0000000693,7574,source_1.bib/0000007574,article,bushell klenerman taylor davies grierson helliwell jackson,2002,ischaemic preconditioning of skeletal muscle,84,8,1184-1188,ischaemic preconditioning is a process by which exposure of a tissue to a short period of nondamaging ischaemic stress leads to resistance to the deleterious effects of a subsequent prolonged ischaemic stress. it has been extensively described in the heart but few studies have examined the possibility that it can occcur in skeletal muscle. we have used a rat model of ischaemia of one limb to examine this possibility. exposure of the hind limb to a period of ischaemia of five minutes and reperfusion for five minutes significantly protected the tibialis anterior muscle against the structural damage induced by a subsequent period of limb ischaemia for four hours and reperfusion for one hour. this protection was evident on examination of the muscle by both light and electron microscopy. longer or shorter times of prior ischaemia had no effect,,0301-620x,http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed5&AN=2002437613http://sfx.ubn.ru.nl/sfx_local?sid=OVID:embase&id=pmid:&id=doi:&issn=0301-620X&isbn=&volume=84&issue=8&spage=1184&pages=1184-1188&date=2002&title=Journal+of+Bone+and+Joint+Surgery+-+Series+B&atitle=Ischaemic+preconditioning+of+skeletal+muscle&aulast=Bushell&pid=%3Cauthor%3EBushell+A.J.%3BKlenerman+L.%3BTaylor+S.%3BDavies+H.%3BGrierson+I.%3BHelliwell+T.R.%3BJackson+M.J.%3C%2Fauthor%3E%3CAN%3E2002437613%3C%2FAN%3E%3CDT%3EJournal%3A+Review%3C%2FDT%3Ehttp://dj9zu3kp8k.search.serialssolutions.com/?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rfr_id=info:sid/Ovid:emed5&rft.genre=article&rft_id=info:doi/&rft_id=info:pmid/&rft.issn=0301-620X&rft.volume=84&rft.issue=8&rft.spage=1184&rft.pages=1184-1188&rft.date=2002&rft.jtitle=Journal+of+Bone+and+Joint+Surgery+-+Series+B&rft.atitle=Ischaemic+preconditioning+of+skeletal+muscle&rft.aulast=Bushell,md_processed,j bone join surg seri b,Bushell A. J.Klenerman L.Taylor S.Davies H.Grierson I.Helliwell T. R.Jackson M. J.,bushell,ischaemic preconditioning of skeletal muscle,jbjssb
source_1.bib/0000007725;source_1.bib/0000007870,7725,source_1.bib/0000007725,article,xu chang hu,2001,protective effects of sevoflurane pretreatment on myocardial ischemia reperfusion injury in rabbits,26,1,79-82,to observe the myocardial protective effects of sevoflurane pretreatment on ischemiareperfusion injury forty eight rabbits were divided into six groups randomly control group ischemiapreconditioning group sevoflurane preconditioning group ischemia preconditioning plus glyburide group sevoflurane preconditioning plus glyburide group glyburide group each group subjected to three hours of left anterion descending coronary artery occlusion followed by three hours of reperfusion. infarct size and area at risk were defined by staining. infarct size expressed as a percentage of the area at risk isar was 60.8 10.8 in controls and reduced to 33.1 4.9 and 30.9 6.8 respectively in ischemic preconditioning groups and sevoflurane preconditioning groups. glyburide pretreatment eliminated the preconditioning effects of ischemia and sevoflurane isar 59.3 11.2 and 56.6 11.9 respectively not significant. glyburide alone did not increase infarct size isar 63.2 12.5 not significant. it suggests that sevoflurane pretreatment protects the rabbit heart subjected to three hours of coronary occlusion from infarction,,1000-5625,http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed5&AN=12536627http://sfx.ubn.ru.nl/sfx_local?sid=OVID:embase&id=pmid:12536627&id=doi:&issn=1000-5625&isbn=&volume=26&issue=1&spage=79&pages=79-82&date=2001&title=Hunan+yi+ke+da+xue+xue+bao+%3D+Hunan+yike+daxue+xuebao+%3D+Bulletin+of+Hunan+Medical+University&atitle=Protective+effects+of+sevoflurane+pretreatment+on+myocardial+ischemia-reperfusion+injury+in+rabbits&aulast=Xu&pid=%3Cauthor%3EXu+J.M.%3BChang+Y.T.%3BHu+D.X.%3C%2Fauthor%3E%3CAN%3E12536627%3C%2FAN%3E%3CDT%3EJournal%3A+Article%3C%2FDT%3Ehttp://dj9zu3kp8k.search.serialssolutions.com/?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rfr_id=info:sid/Ovid:emed5&rft.genre=article&rft_id=info:doi/&rft_id=info:pmid/12536627&rft.issn=1000-5625&rft.volume=26&rft.issue=1&rft.spage=79&rft.pages=79-82&rft.date=2001&rft.jtitle=Hunan+yi+ke+da+xue+xue+bao+%3D+Hunan+yike+daxue+xuebao+%3D+Bulletin+of+Hunan+Medical+University&rft.atitle=Protective+effects+of+sevoflurane+pretreatment+on+myocardial+ischemia-reperfusion+injury+in+rabbits&rft.aulast=Xu,md_processed,huna yi ke da xue xue bao,Xu J. M.Chang Y. T.Hu D. X.,xu,protective effects of sevoflurane pretreatment on myocardial ischemia reperfusion injury,hykdxxb
source_1.bib/0000007725;source_1.bib/0000007870,7870,source_1.bib/0000007870,article,junmei yetian donxu,2001,protective effects of sevoflurane pretreatment on myocardial ischemia reperfusion injury in rabbits,26,1,79-82,to observe the myocardial protective effects of sevoflurane pretreatment on ischemiareperfusion injury forty eight rabbits were divided into six groups randomly control group ischemiapreconditioning group sevoflurane preconditioning group ischemia preconditioning plus glyburide group sevoflurane preconditioning plus glyburide group glyburide group each group subjected to three hours of left anterion descending coronary artery occlusion followed by three hours of reperfusion. infarct size and area at risk were defined by staining. infarct size expressed as a percentage of the area at risk is ar was 60.8 10.8 in controls and reduced to 33.1 4.9 and 30.9 6.8 respectively in ischemic preconditioning groups and sevoflurane preconditioning groups. glyburide pretreatment eliminated the preconditioning effects of ischemia and sevoflurane isar59.3 11.2 and 56.6 11.9 respectively not significant. glyburide alone did not increase infarct size isar63.2 12.5 not significant. it suggests that sevoflurane pretreatment protects the rabbit heart subjected to three hours of coronary occlusion from infarction,,1000-5625,http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed5&AN=2001126115http://sfx.ubn.ru.nl/sfx_local?sid=OVID:embase&id=pmid:&id=doi:&issn=1000-5625&isbn=&volume=26&issue=1&spage=79&pages=79-82&date=2001&title=Bulletin+of+Hunan+Medical+University&atitle=Protective+effects+of+sevoflurane+pretreatment+on+myocardial+ischemia-reperfusion+injury+in+rabbits&aulast=Jun-Mei&pid=%3Cauthor%3EJun-Mei+X.%3BYe-Tian+C.%3BDon-Xu+H.%3C%2Fauthor%3E%3CAN%3E2001126115%3C%2FAN%3E%3CDT%3EJournal%3A+Article%3C%2FDT%3Ehttp://dj9zu3kp8k.search.serialssolutions.com/?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rfr_id=info:sid/Ovid:emed5&rft.genre=article&rft_id=info:doi/&rft_id=info:pmid/&rft.issn=1000-5625&rft.volume=26&rft.issue=1&rft.spage=79&rft.pages=79-82&rft.date=2001&rft.jtitle=Bulletin+of+Hunan+Medical+University&rft.atitle=Protective+effects+of+sevoflurane+pretreatment+on+myocardial+ischemia-reperfusion+injury+in+rabbits&rft.aulast=Jun-Mei,md_processed,bull huna medi univ,Jun-Mei X.Ye-Tian C.Don-Xu H.,junmei,protective effects of sevoflurane pretreatment on myocardial ischemia reperfusion injury,bhmu
source_1.bib/0000008160;source_1.bib/0000001952,1952,source_1.bib/0000001952,article,karmazyn,1999,the role of the myocardial sodium hydrogen exchanger in mediating ischemic and reperfusion injury from amiloride to cariporide,874,,326-334,there is convincing evidence that the nah exchanger nhe plays a pivotal role in mediating tissue injury during ischemia and reperfusion. extensive studies with nhe inhibitors have consistently shown protective effects against ischemic and reperfusion injury in a large variety of experimental models and animal species particularly in terms of attenuating contractile dysfunction. these protective effects of nhe inhibition appear to be superior to other strategies including ischemic preconditioning. such studies have contributed greatly to the overwhelming evidence that nhe activation mediates ischemic and reperfusion injury. the nhe inhibitor hoe 642 cariporide is currently undergoing clinical evaluation in highrisk cardiac patients. moreover there is now emerging evidence that nhe may be involved in mediating cardiotoxicity directly produced by various ischemic metabolites such as lipid amphiphiles or reactive oxygen species. nhe inhibition also attenuates apoptosis in the ischemic myocardium a process that may be of importance in the subsequent development of postinfarction heart failure. in conclusion nhe represents an important adaptive process in response to intracellular acidosis that results in a paradoxical contribution to cardiac tissue injury,10.1111/j.1749-6632.1999.tb09248.x,0077-8923,https://www.ncbi.nlm.nih.gov/pubmed/10415544,md_processed,ann n acad sci,Karmazyn M.,karmazyn,the role of the myocardial sodium hydrogen exchanger in mediating,anas
source_1.bib/0000008160;source_1.bib/0000001952,8160,source_1.bib/0000008160,article,karmazyn,1999,the role of the myocardial sodium hydrogen exchanger in mediating ischemic and reperfusion injury,,874,326-334,there is convincing evidence that the nah exchanger nhe plays a pivotal role in mediating tissue injury during ischemia and reperfusion. extensive studies with nhe inhibitors have consistently shown protective effects against ischemic and reperfusion injury in a large variety of experimental models and animal species particularly in terms of attenuating contractile dysfunction. these protective effects of nhe inhibition appear to be superior to other strategies including ischemic preconditioning. such studies have contributed greatly to the overwhelming evidence that nhe activation mediates ischemic and reperfusion injury. the nhe inhibitor hoe 642 cariporide is currently undergoing clinical evaluation in highrisk cardiac patients. moreover there is now emerging evidence that nhe may be involved in mediating cardiotoxicity directly produced by various ischemic metabolites such as lipid amphiphiles or reactive oxygen species. nhe inhibition also attenuates apoptosis in the ischemic myocardium a process that may be of importance in the subsequent development of postinfarction heart failure. in conclusion nhe represents an important adaptive process in response to intracellular acidosis that results in a paradoxical contribution to cardiac tissue injury,10.1111/j.1749-6632.1999.tb09248.x,0077-8923,http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed4&AN=1999262024http://sfx.ubn.ru.nl/sfx_local?sid=OVID:embase&id=pmid:&id=doi:10.1111%2Fj.1749-6632.1999.tb09248.x&issn=0077-8923&isbn=&volume=874&issue=1&spage=326&pages=326-334&date=1999&title=Annals+of+the+New+York+Academy+of+Sciences&atitle=The+role+of+the+myocardial+sodium-hydrogen+exchanger+in+mediating+ischemic+and+reperfusion+injury&aulast=Karmazyn&pid=%3Cauthor%3EKarmazyn+M.%3C%2Fauthor%3E%3CAN%3E1999262024%3C%2FAN%3E%3CDT%3EBook+Series%3A+Conference+Paper%3C%2FDT%3Ehttp://dj9zu3kp8k.search.serialssolutions.com/?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rfr_id=info:sid/Ovid:emed4&rft.genre=article&rft_id=info:doi/10.1111%2Fj.1749-6632.1999.tb09248.x&rft_id=info:pmid/&rft.issn=0077-8923&rft.volume=874&rft.issue=1&rft.spage=326&rft.pages=326-334&rft.date=1999&rft.jtitle=Annals+of+the+New+York+Academy+of+Sciences&rft.atitle=The+role+of+the+myocardial+sodium-hydrogen+exchanger+in+mediating+ischemic+and+reperfusion+injury&rft.aulast=Karmazyn,md_processed,,Karmazyn M.,karmazyn,the role of the myocardial sodium hydrogen exchanger in mediating,
