"ID","title","year","author","pages","volume","number","ENTRYTYPE","journal"
"id_0000404","""Response to radiofrequency ablation of pulmonary tumours: a prospective, intention-to-treat, multicentre clinical trial (the RAPTURE study)""",2008,"Lencioni, Riccardo and Crocetti, Laura and Cioni, Roberto and Suh, Robert and Glenn, Derek and Regge, Daniele and Helmberger, Thomas and Gillams, Alice R. and Frilling, Andrea and Ambrogi, Marcello and Bartolozzi, Carlo and Mussi, Alfredo","621-628",9,1635,"article","Lancet Oncology"
"id_0000405","""Response to radiofrequency ablation of pulmonary tumours: a prospective, intention-to-treat, multicentre clinical trial (the RAPTURE study)""",2008,"Lencioni, R. and Crocetti, L. and Cioni, R. and Suh, R. and Glenn, D. and Regge, D. and Helmberger, T. and Gillams, A. R. and Frilling, A. and Ambrogi, M. and Bartolozzi, C. and Mussi, A.","621-628",9,1636,"article","Lancet Oncology"
"id_0000406","Parenchymal and pleural abnormalities in children with and without pulmonary embolism at MDCT pulmonary angiography",2010,"Lee, Edward Y. and Zurakowski, David and Diperna, Stephanie and d'Almeida Bastos, Maria and Strauss, Keith J. and Boiselle, Phillip M.","173-181",40,1090,"article","Pediatric Radiology"
"id_0000407","Parenchymal and pleural abnormalities in children with and without pulmonary embolism at MDCT pulmonary angiography",2010,"Lee, E. Y. and Zurakowski, D. and Diperna, S. and D'Almeida Bastos, M. and Strauss, K. J. and Boiselle, P. M.","173-181",40,1091,"article","Pediatric Radiology"
"id_0000408","Multicenter phase II trial of carboplatin/vinorelbine in elderly patients with advanced non-small-cell lung cancer -- efficacy and impact on quality of life: Groupe Fran?ais de Pneumo-Canc?rologie Stu",2005,"LeCaer, H. and Delhoume, J. Y. and Thomas, P. A. and Berard, H. and Paillotin, D. and Barriere, J. R. and Gimenez, C. and Vergnenegre, A. and Muller, P. and Auquier, P. and Perol, M.","114-120",7,992,"article","Clinical Lung Cancer"
"id_0000409","Multicenter phase II trial of carboplatin/vinorelbine in elderly patients with advanced non-small-cell lung cancer efficacy and impact on quality of life: Groupe Francais de Pneumo-Cancerologie Study",2005,"LeCaer, Herve and Delhoume, Jean Yves and Thomas, Pascal Andre and Berard, Henri and Paillotin, Dominique and Barriere, Jean Renaud and Gimenez, Celine and Vergnenegre, Alain and Muller, Pierre and Auquier, Pascal and Perol, Maurice","114-120",7,993,"article","Clinical Lung Cancer"
"id_0000410","Southwestern oncology Group phase II trial (S0526) of pemetrexed in bronchioloalveolar carcinoma subtypes of advanced adenocarcinoma",2013,"Lau, D. H. M. and Moon, J. and Davies, A. M. and Sanborn, R. E. and Hirsch, F. R. and Franklin, W. A. and Ruzich, J. C. and Redman, M. W. and Gandara, D. R.","351-355",14,1735,"article","Clinical Lung Cancer"
"id_0000411","Southwestern Oncology Group Phase II Trial (S0526) of Pemetrexed in Bronchioloalveolar Carcinoma Subtypes of Advanced Adenocarcinoma",2013,"Lau, D. H. and Moon, J. and Davies, A. M. and Sanborn, R. E. and Hirsch, F. R. and Franklin, W. A. and Ruzich, J. C. and Redman, M. W. and Gandara, D. R.","351-355",14,1734,"article","Clin Lung Cancer"
"id_0000412","""Randomized phase III study of gemcitabine and vinorelbine versus gemcitabine, vinorelbine, and cisplatin in the treatment of advanced non-small-cell lung cancer: from the German and Swiss Lung Cancer",2004,"Laack, E. and Dickgreber, N. and Muller, T. and Knuth, A. and Benk, J. and Lorenz, C. and Gieseler, F. and Durk, H. and Engel-Riedel, W. and Dalhoff, K. and Kortsik, C. and Graeven, U. and Burk, M. and Dierlamm, T. and Welte, T. and Burkholder, I. and Edler, L. and Hossfeld, D. K. and German, and Swiss Lung Cancer Study, Group","2348-2356",22,1571,"article","Journal of Clinical Oncology"
"id_0000413","""Randomized phase III study of gemcitabine and vinorelbine versus gemcitabine, vinorelbine, and cisplatin in the treatment of advanced non-small-cell lung cancer: from the German and Swiss Lung Cancer",2004,"Laack, E. and Dickgreber, N. and Müller, T. and Knuth, A. and Benk, J. and Lorenz, C. and Gieseler, F. and Dürk, H. and Engel-Riedel, W. and Dalhoff, K. and Kortsik, C. and Graeven, U. and Burk, M. and Dierlamm, T. and Welte, T. and Burkholder, I. and Edler, L. and Hossfeld, D. K.","2348-2356",22,1570,"article","Journal of clinical oncology : official journal of the American Society of Clinical Oncology"
"id_0000414","Management of peripancreatic fluid collections following partial pancreatectomy: a comparison of percutaneous versus EUS-guided drainage",2013,"Kwon, Y. M. and Gerdes, H. and Schattner, M. A. and Brown, K. T. and Covey, A. M. and Getrajdman, G. I. and Solomon, S. B. and D'Angelica, M. I. and Jarnagin, W. R. and Allen, P. J. and DiMaio, C. J.","01-Jun",,937,"article","Surgical Endoscopy"
"id_0000415","Management of peripancreatic fluid collections following partial pancreatectomy: a comparison of percutaneous versus EUS-guided drainage",2013,"Kwon, Y. M. and Gerdes, H. and Schattner, M. A. and Brown, K. T. and Covey, A. M. and Getrajdman, G. I. and Solomon, S. B. and D'Angelica, M. I. and Jarnagin, W. R. and Allen, P. J. and Dimaio, C. J.","2422-2427",27,938,"article","Surg Endosc"
"id_0000416","""Talc powder vs doxycycline in the control of malignant pleural effusion: a prospective, randomized trial""",2003,"Kuzdzal, Jaroslaw and Sladek, Krzysztof and Wasowski, Dariusz and Soja, Jerzy and Szlubowski, Artur and Reifland, Agnieszka and Zielinski, Marcin and Szczeklik, Andrzej","PI54-9",9,1800,"article","Medical Science Monitor"
"id_0000417","""Talc powder vs doxycycline in the control of malignant pleural effusion: a prospective, randomized trial""",2003,"Kuzdza, J. and K, S. adek and Wasowski, D. and Soja, J. and Szlubowski, A. and Reifland, A. and Zieli?ski, M. and Szczeklik, A.","Pi54-9",9,1799,"article","Medical science monitor : international medical journal of experimental and clinical research"
"id_0000418","""Treatment for POEMS (polyneuropathy, organomegaly, endocrinopathy, M-protein, and skin changes) syndrome""",2012,"Kuwabara, Satoshi and Dispenzieri, Angela and Arimura, Kimiyoshi and Misawa, Sonoko and Nakaseko, Chiaki","CD006828",6,1863,"article","Cochrane Database of Systematic Reviews"
"id_0000419","""Treatment for POEMS (polyneuropathy, organomegaly, endocrinopathy, M-protein, and skin changes) syndrome""",2012,"Kuwabara, S. and Dispenzieri, A. and Arimura, K. and Misawa, S. and Nakaseko, C.",,,1864,"article","Cochrane Database of Systematic Reviews"
"id_0000420","""Treatment for POEMS (polyneuropathy, organomegaly, endocrinopathy, M-protein, and skin changes) syndrome""",2008,"Kuwabara, Satoshi and Dispenzieri, Angela and Arimura, Kimiyoshi and Misawa, Sonoko","CD006828",,1862,"article","Cochrane Database of Systematic Reviews"
"id_0000421","Recombinant human angiostatin (rhAngiostatin) in combination with paclitaxel and carboplatin in patients with advanced non-small-cell lung cancer: a phase II study from Indiana University",2006,"Kurup, A. and Lin, C. W. and Murry, D. J. and Dobrolecki, L. and Estes, D. and Yiannoutsos, C. T. and Mariano, L. and Sidor, C. and Hickey, R. and Hanna, N.","97-103",17,1613,"article","Annals of Oncology"
"id_0000422","Recombinant human angiostatin (rhAngiostatin) in combination with paclitaxel and carboplatin in patients with advanced non-small-cell lung cancer: a phase II study from Indiana University",2006,"Kurup, A. and Lin, C. W. and Murry, D. J. and Dobrolecki, L. and Estes, D. and Yiannoutsos, C. T. and Mariano, L. and Sidor, C. and Hickey, R. and Hanna, N.","97-103",17,1614,"article","Annals of oncology : official journal of the European Society for Medical Oncology / ESMO"
"id_0000423","Phase II trial of preoperative chemoradiotherapy followed by surgical resection in patients with superior sulcus non-small-cell lung cancers: report of Japan Clinical Oncology Group trial 9806",2008,"Kunitoh, H. and Kato, H. and Tsuboi, M. and Shibata, T. and Asamura, H. and Ichonose, Y. and Katakami, N. and Nagai, K. and Mitsudomi, T. and Matsumura, A. and Nakagawa, K. and Tada, H. and Saijo, N.","644-649",26,1238,"article","Journal of Clinical Oncology"
"id_0000424","Phase II trial of preoperative chemoradiotherapy followed by surgical resection in patients with superior sulcus non-small-cell lung cancers: report of Japan Clinical Oncology Group trial 9806.[Erratu",2008,"Kunitoh, Hideo and Kato, Harubumi and Tsuboi, Masahiro and Shibata, Taro and Asamura, Hisao and Ichinose, Yukito and Katakami, Nobuyuki and Nagai, Kanji and Mitsudomi, Tetsuya and Matsumura, Akihide and Nakagawa, Ken and Tada, Hirohito and Saijo, Nagahiro and Japan Clinical Oncology, Group","644-649",26,1239,"article","Journal of Clinical Oncology"
"id_0000425","A randomised phase II trial of preoperative chemotherapy of cisplatin-docetaxel or docetaxel alone for clinical stage IB/II non-small-cell lung cancer results of a Japan Clinical Oncology Group trial",2008,"Kunitoh, H. and Kato, H. and Tsuboi, M. and Asamura, H. and Tada, H. and Nagai, K. and Mitsudomi, T. and Koike, T. and Nakagawa, K. and Ichinose, Y. and Okada, M. and Shibata, T. and Saijo, N. and Group, Jcog Lung Cancer Surgical Study","852-857",99,1494,"article","British Journal of Cancer"
"id_0000426","A randomised phase II trial of preoperative chemotherapy of cisplatin-docetaxel or docetaxel alone for clinical stage IB/II non-small-cell lung cancer results of a Japan Clinical Oncology Group trial",2008,"Kunitoh, H. and Kato, H. and Tsuboi, M. and Asamura, H. and Tada, H. and Nagai, K. and Mitsudomi, T. and Koike, T. and Nakagawa, K. and Ichinose, Y. and Okada, M. and Shibata, T. and Saijo, N.","852-857",99,1493,"article","British journal of cancer"
"id_0000427","""Vinorelbine plus gemcitabine followed by docetaxel versus carboplatin plus paclitaxel in patients with advanced non-small-cell lung cancer: a randomised, open-label, phase III study""",2008,"Kubota, Kaoru and Kawahara, Masaaki and Ogawara, Mitsumasa and Nishiwaki, Yutaka and Komuta, Kiyoshi and Minato, Koichi and Fujita, Yuka and Teramukai, Satoshi and Fukushima, Masanori and Furuse, Kiyoyuki and Japan Multi-National Trial, Organisation","1135-1142",9,1978,"article","Lancet Oncology"
"id_0000428","""Vinorelbine plus gemcitabine followed by docetaxel versus carboplatin plus paclitaxel in patients with advanced non-small-cell lung cancer: a randomised, open-label, phase III study""",2008,"Kubota, K. and Kawahara, M. and Ogawara, M. and Nishiwaki, Y. and Komuta, K. and Minato, K. and Fujita, Y. and Teramukai, S. and Fukushima, M. and Furuse, K.","1135-1142",9,1976,"article","Lancet Oncology"
"id_0000429","""Vinorelbine plus gemcitabine followed by docetaxel versus carboplatin plus paclitaxel in patients with advanced non-small-cell lung cancer: a randomised, open-label, phase III study""",2008,"Kubota, K. and Kawahara, M. and Ogawara, M. and Nishiwaki, Y. and Komuta, K. and Minato, K. and Fujita, Y. and Teramukai, S. and Fukushima, M. and Furuse, K.","1135-1142",9,1977,"article","The lancet oncology"
"id_0000430","Local treatment of empyema in children: a systematic review of randomized controlled trials",2010,"Krenke, Katarzyna and Peradzynska, Joanna and Lange, Joanna and Ruszczynski, Marek and Kulus, Marek and Szajewska, Hania","1449-1453",99,890,"article","Acta Paediatrica"
"id_0000431","Local treatment of empyema in children: A systematic review of randomized controlled trials",2010,"Krenke, K. and Peradzynska, J. and Lange, J. and Ruszczynski, M. and Kulus, M. and Szajewska, H.","1449-1453",99,891,"article","""Acta Paediatrica, International Journal of Paediatrics"""
"id_0000432","Antibiotic prophylaxis in non-cardiac thoracic surgery. A double-blind study of penicillin vs. cefuroxime",1991,"Krasnik, M. and Thiis, J. and Frimodt-Møller, N.","73-76",25,61,"article","Scandinavian journal of thoracic and cardiovascular surgery"
"id_0000433","Antibiotic prophylaxis in non-cardiac thoracic surgery. A double-blind study of penicillin vs. cefuroxime",1991,"Krasnik, M. and Thiis, J. and Frimodt-Moller, N.","73-76",25,60,"article","Scandinavian Journal of Thoracic & Cardiovascular Surgery"
"id_0000434","[Use of non-medicamentous methods of treatment with the aim to improve the immune status of patients with suppurative diseases and malignant neoformations of the lungs]",1993,"Kogosova, L. S. and Kogosov Iu, A. and Kalabukha, I. A. and Konovalov, E. P.","37-39",,1935,"article","Problemy tuberkuleza"
"id_0000435","[Use of non-medicamentous methods of treatment with the aim to improve the immune status of patients with suppurative diseases and malignant neoformations of the lungs]",1993,"Kogosova, L. S. and Kogosov, Iu A. and Kalabukha, I. A. and Konovalov, E. P.","37-39",,1934,"article","Problemy Tuberkuleza"
"id_0000436","Direct comparison of the diagnostic yield of ultrasound-assisted Abrams and Tru-Cut needle biopsies for pleural tuberculosis",2010,"Koegelenberg, Coenraad Frederik N. and Bolliger, Christoph Thomas and Theron, Johan and Walzl, Gerhard and Wright, Colleen Anne and Louw, Mercia and Diacon, Andreas Henri","857-862",65,449,"article","Thorax"
"id_0000437","Direct comparison of the diagnostic yield of ultrasound-assisted Abrams and Tru-Cut needle biopsies for pleural tuberculosis",2010,"Koegelenberg, C. F. N. and Bolliger, C. T. and Theron, J. and Walzl, G. and Wright, C. A. and Louw, M. and Diacon, A. H.","857-862",65,450,"article","Thorax"
"id_0000438","Direct comparison of the diagnostic yield of ultrasound-assisted Abrams and Tru-Cut needle biopsies for pleural tuberculosis",2010,"Koegelenberg, C. F. and Bolliger, C. T. and Theron, J. and Walzl, G. and Wright, C. A. and Louw, M. and Diacon, A. H.","857-862",65,448,"article","Thorax"
"id_0000439","Treatment of encapsulated pleural effusions in children: a prospective trial",2010,"Kobr, Jiri and Pizingerova, Katerina and Sasek, Lumir and Fremuth, Jiri and Siala, Konrad and Racek, Jaroslav","453-458",52,1866,"article","Pediatrics International"
"id_0000440","Treatment of encapsulated pleural effusions in children: A prospective trial",2010,"Kobr, J. and Pizingerova, K. and Sasek, L. and Fremuth, J. and Siala, K. and Racek, J.","453-458",52,1867,"article","Pediatrics International"
"id_0000441","[Distribution of electrolytes and substances normally contained in urine in the extracellular space under dialysis]",1968,"Klütsch, K. and Grosswendt, J. and Scheitza, E. and Heidland, A.","1170-1171",46,454,"article","Klinische Wochenschrift"
"id_0000442","[Distribution of electrolytes and substances normally contained in urine in the extracellular space under dialysis]",1968,"Klutsch, K. and Grosswendt, J. and Scheitza, E. and Heidland, A.","1170-1171",46,453,"article","Klinische Wochenschrift"
"id_0000443","A phase 2 trial of dasatinib in advanced melanoma",2011,"Kluger, Harriet M. and Dudek, Arkadiuz Z. and McCann, Carrie and Ritacco, Jean and Southard, Nadine and Jilaveanu, Lucia B. and Molinaro, Annette and Sznol, Mario","2202-2208",117,1131,"article","Cancer"
"id_0000444","A phase 2 trial of dasatinib in advanced melanoma",2011,"Kluger, H. M. and Dudek, A. Z. and McCann, C. and Ritacco, J. and Southard, N. and Jilaveanu, L. B. and Molinaro, A. and Sznol, M.","2202-2208",117,1132,"article","Cancer"
"id_0000445","Randomised trial of laparoscopic versus open cholecystectomy for acute and gangrenous cholecystitis",1998,"Kiviluoto, T. and Sirén, J. and Luukkonen, P. and Kivilaakso, E.","321-325",351,1504,"article","Lancet"
"id_0000446","Randomised trial of laparoscopic versus open cholecystectomy for acute and gangrenous cholecystitis",1998,"Kiviluoto, T. and Siren, J. and Luukkonen, P. and Kivilaakso, E.","321-325",351,1503,"article","Lancet"
"id_0000447","Performance of ICT-TB test in the detection of pulmonary and extra-pulmonary tuberculosis",2004,"Khan, N. and Mian, I. and Zia-Ullah, null and Muhammad, J.","55-56",16,1103,"article","""Journal of Ayub Medical College, Abbottabad : JAMC"""
"id_0000448","Performance of ICT-TB test in the detection of pulmonary and extra-pulmonary tuberculosis",2004,"Khan, Nisar and Mian, Ihsanullah and Zia, Ullah and Muhammad, Jan","55-56",16,1102,"article","""Journal of Ayub Medical College, Abbottabad: JAMC"""
"id_0000449","""Analysis of potential predictive markers of cetuximab benefit in BMS099, a phase III study of cetuximab and first-line taxane/carboplatin in advanced non-small-cell lung cancer""",2010,"Khambata-Ford, Shirin and Harbison, Christopher T. and Hart, Lowell L. and Awad, Melissa and Xu, Li-An and Horak, Christine E. and Dakhil, Shaker and Hermann, Robert C. and Lynch, Thomas J. and Weber, Martin R.","918-927",28,48,"article","Journal of Clinical Oncology"
"id_0000450","""Analysis of potential predictive markers of cetuximab benefit in BMS099, a phase III study of cetuximab and first-line taxane/carboplatin in advanced non-small-cell lung cancer""",2010,"Khambata-Ford, S. and Harbison, C. T. and Hart, L. L. and Awad, M. and Xu, L. A. and Horak, C. E. and Dakhil, S. and Hermann, R. C. and Lynch, T. J. and Weber, M. R.","918-927",28,46,"article","Journal of Clinical Oncology"
"id_0000451","""Analysis of potential predictive markers of cetuximab benefit in BMS099, a phase III study of cetuximab and first-line taxane/carboplatin in advanced non-small-cell lung cancer""",2010,"Khambata-Ford, S. and Harbison, C. T. and Hart, L. L. and Awad, M. and Xu, L. A. and Horak, C. E. and Dakhil, S. and Hermann, R. C. and Lynch, T. J. and Weber, M. R.","918-927",28,47,"article","Journal of clinical oncology : official journal of the American Society of Clinical Oncology"
"id_0000452","[Postoperative inflammatory responses to gelatin- and collagen-impregnated Dacron grafts and changes of endotoxin]",1997,"Kawashima, T. and Kamisawa, O. and Fuse, K. and Misawa, Y. and katoh, M. and Hasegawa, N. and Saitoh, T. and Konishi, H. and Ohki, S. and Hasegawa, T.","531-535",45,1349,"article","Nippon Kyobu Geka Gakkai Zasshi - Journal of the Japanese Association for Thoracic Surgery"
"id_0000453","[Postoperative inflammatory responses to gelatin- and collagen-impregnated Dacron grafts and changes of endotoxin]",1997,"Kawashima, T. and Kamisawa, O. and Fuse, K. and Misawa, Y. and katoh, M. and Hasegawa, N. and Saitoh, T. and Konishi, H. and Ohki, S. and Hasegawa, T.","531-535",45,1350,"article","[Zasshi] [Journal]. Nihon Ky?bu Geka Gakkai"
"id_0000454","Imaging of the lungs using 3He MRI: preliminary clinical experience in 18 patients with and without lung disease",1997,"Kauczor, H. U. and Ebert, M. and Kreitner, K. F. and Nilgens, H. and Surkau, R. and Heil, W. and Hofmann, D. and Otten, E. W. and Thelen, M.","538-543",7,701,"article","Journal of Magnetic Resonance Imaging"
"id_0000455","Imaging of the lungs using 3He MRI: preliminary clinical experience in 18 patients with and without lung disease",1997,"Kauczor, H. U. and Ebert, M. and Kreitner, K. F. and Nilgens, H. and Surkau, R. and Heil, W. and Hofmann, D. and Otten, E. W. and Thelen, M.","538-543",7,702,"article","Journal of magnetic resonance imaging : JMRI"
"id_0000456","Phase II study of chemoradiotherapy with 5-fluorouracil and cisplatin for Stage II-III esophageal squamous cell carcinoma: JCOG trial (JCOG 9906)",2011,"Kato, Ken and Muro, Kei and Minashi, Keiko and Ohtsu, Atsushi and Ishikura, Satoshi and Boku, Narikazu and Takiuchi, Hiroya and Komatsu, Yoshito and Miyata, Yoshinori and Fukuda, Haruhiko and Gastrointestinal Oncology Study Group of the Japan Clinical Oncology, Group","684-690",81,1204,"article","""International Journal of Radiation Oncology, Biology, Physics"""
"id_0000457","Phase II study of chemoradiotherapy with 5-fluorouracil and cisplatin for stage II-III esophageal squamous cell carcinoma: JCOG trial (JCOG 9906)",2011,"Kato, K. and Muro, K. and Minashi, K. and Ohtsu, A. and Ishikura, S. and Boku, N. and Takiuchi, H. and Komatsu, Y. and Miyata, Y. and Fukuda, H.","684-690",81,1203,"article","International Journal of Radiation Oncology Biology Physics"
"id_0000458","Randomized phase II trial of OK-432 in patients with malignant pleural effusion due to non-small cell lung cancer",2006,"Kasahara, Kazuo and Shibata, Kazuhiro and Shintani, Hiromoto and Iwasa, Kei-Ichi and Sone, Takashi and Kimura, Hideharu and Nobata, Kouichi and Hirose, Tatsuki and Yoshimi, Yuzo and Katayama, Nobuyuki and Ishiura, Yoshihisa and Kita, Toshiyuki and Nishi, Koichi and Nakatsumi, Yasuto and Ryoma, Yoshiki and Fujimura, Masaki and Nakao, Shinji","1495-1499",26,1562,"article","Anticancer Research"
"id_0000459","Randomized phase II trial of OK-432 in patients with malignant pleural effusion due to non-small cell lung cancer",2006,"Kasahara, K. and Shibata, K. and Shintani, H. and Iwasa, K. and Sone, T. and Kimura, H. and Nobata, K. and Hirose, T. and Yoshimi, Y. and Katayama, N. and Ishiura, Y. and Kita, T. and Nishi, K. and Nakatsumi, Y. and Ryoma, Y. and Fujimura, M. and Nakao, S.","1495-1499",26,1561,"article","Anticancer research"
"id_0000460","Comparison of closed-tube thoracostomy and open thoracotomy procedures in the management of thoracic empyema in childhood",2004,"Karaman, I. and Erdogan, D. and Karaman, A. and Cakmak, O.","250-254",14,273,"article","European Journal of Pediatric Surgery"
"id_0000461","Comparison of closed-tube thoracostomy and open thoracotomy procedures in the management of thoracic empyema in childhood",2004,"Karaman, I. and Erdo?an, D. and Karaman, A. and Cakmak, O.","250-254",14,272,"article","European journal of pediatric surgery : official journal of Austrian Association of Pediatric Surgery ... [et al] = Zeitschrift f?r Kinderchirurgie"
"id_0000462","High dose octreotide in the management of acute pancreatitis",1999,"Karakoyunlar, O. and Sivrel, E. and Tanir, N. and Deneçli, A. G.","1968-1972",46,682,"article","Hepato-gastroenterology"
"id_0000463","High dose octreotide in the management of acute pancreatitis",1999,"Karakoyunlar, O. and Sivrel, E. and Tanir, N. and Denecli, A. G.","1968-1972",46,681,"article","Hepato-Gastroenterology"
"id_0000464","Dasatinib or imatinib in newly diagnosed chronic-phase chronic myeloid leukemia: 2-year follow-up from a randomized phase 3 trial (DASISION)",2012,"Kantarjian, Hagop M. and Shah, Neil P. and Cortes, Jorge E. and Baccarani, Michele and Agarwal, Mohan B. and Undurraga, Maria Soledad and Wang, Jianxiang and Ipina, Juan Julio Kassack and Kim, Dong-Wook and Ogura, Michinori and Pavlovsky, Carolina and Junghanss, Christian and Milone, Jorge H. and Nicolini, Franck E. and Robak, Tadeusz and Van Droogenbroeck, Jan and Vellenga, Edo and Bradley-Garelik, M. Brigid and Zhu, Chao and Hochhaus, Andreas","1123-1129",119,395,"article","Blood"
"id_0000465","Dasatinib or imatinib in newly diagnosed chronic-phase chronic myeloid leukemia: 2-Year follow-up from a randomized phase 3 trial (DASISION)",2012,"Kantarjian, H. M. and Shah, N. P. and Cortes, J. E. and Baccarani, M. and Agarwal, M. B. and Undurraga, M. S. and Wang, J. and Ipina, J. J. K. and Kim, D. W. and Ogura, M. and Pavlovsky, C. and Junghanss, C. and Milone, J. H. and Nicolini, F. E. and Robak, T. and Van Droogenbroeck, J. and Vellenga, E. and Bradley-Garelik, M. B. and Zhu, C. and Hochhaus, A.","1123-1129",119,394,"article","Blood"
"id_0000466","Dasatinib or imatinib in newly diagnosed chronic-phase chronic myeloid leukemia: 2-year follow-up from a randomized phase 3 trial (DASISION)",2012,"Kantarjian, H. M. and Shah, N. P. and Cortes, J. E. and Baccarani, M. and Agarwal, M. B. and Undurraga, M. S. and Wang, J. and Ipiña, J. J. and Kim, D. W. and Ogura, M. and Pavlovsky, C. and Junghanss, C. and Milone, J. H. and Nicolini, F. E. and Robak, T. and Droogenbroeck, J. and Vellenga, E. and Bradley-Garelik, M. B. and Zhu, C. and Hochhaus, A.","1123-1129",119,393,"article","Blood"
"id_0000467","Phase 3 study of dasatinib 140 mg once daily versus 70 mg twice daily in patients with chronic myeloid leukemia in accelerated phase resistant or intolerant to imatinib: 15-month median follow-up",2009,"Kantarjian, Hagop and Cortes, Jorge and Kim, Dong-Wook and Dorlhiac-Llacer, Pedro and Pasquini, Ricardo and DiPersio, John and Muller, Martin C. and Radich, Jerald P. and Khoury, H. Jean and Khoroshko, Nina and Bradley-Garelik, M. Brigid and Zhu, Chao and Tallman, Martin S.","6322-6329",113,1138,"article","Blood"
"id_0000468","Phase 3 study of dasatinib 140 mg once daily versus 70 mg twice daily in patients with chronic myeloid leukemia in accelerated phase resistant or intolerant to imatinib: 15-month median follow-up",2009,"Kantarjian, H. and Cortes, J. and Kim, D. W. and Dorlhiac-Llacer, P. and Pasquini, R. and DiPersio, J. and Müller, M. C. and Radich, J. P. and Khoury, H. J. and Khoroshko, N. and Bradley-Garelik, M. B. and Zhu, C. and Tallman, M. S.","6322-6329",113,1137,"article","Blood"
"id_0000469","Phase I trial of intrapleural docetaxel administered through an implantable catheter in subjects with a malignant pleural effusion",2010,"Jones, David R. and Taylor, Matthew D. and Petroni, Gina R. and Shu, Jianfen and Burks, Sandra G. and Daniel, Thomas M. and Gillenwater, Heidi H.","75-81",5,1174,"article","Journal of Thoracic Oncology: Official Publication of the International Association for the Study of Lung Cancer"
"id_0000470","Phase i trial of intrapleural docetaxel administered through an implantable catheter in subjects with a malignant pleural effusion",2010,"Jones, D. R. and Taylor, M. D. and Petroni, G. R. and Shu, J. and Burks, S. G. and Daniel, T. M. and Gillenwater, H. H.","75-81",5,1175,"article","Journal of Thoracic Oncology"
"id_0000471","Phase II trial of dasatinib for patients with acquired resistance to treatment with the epidermal growth factor receptor tyrosine kinase inhibitors erlotinib or gefitinib",2011,"Johnson, Melissa L. and Riely, Greg J. and Rizvi, Naiyer A. and Azzoli, Christopher G. and Kris, Mark G. and Sima, Camelia S. and Ginsberg, Michelle S. and Pao, William and Miller, Vincent A.","1128-1131",6,1223,"article","Journal of Thoracic Oncology: Official Publication of the International Association for the Study of Lung Cancer"
"id_0000472","Phase II trial of dasatinib for patients with acquired resistance to treatment with the epidermal growth factor receptor tyrosine kinase inhibitors erlotinib or gefitinib",2011,"Johnson, M. L. and Riely, G. J. and Rizvi, N. A. and Azzoli, C. G. and Kris, M. G. and Sima, C. S. and Ginsberg, M. S. and Pao, W. and Miller, V. A.","1128-1131",6,1224,"article","Journal of Thoracic Oncology"
"id_0000473","Active or passive chest drainage after oesophagectomy in 101 patients: a prospective randomized study",1998,"Johansson, J. and Lindberg, C. G. and Johnsson, F. and von Holstein, C. S. and Zilling, T. and Walther, B.","1143-1146",85,11,"article","British Journal of Surgery"
"id_0000474","Active or passive chest drainage after oesophagectomy in 101 patients: a prospective randomized study",1998,"Johansson, J. and Lindberg, C. G. and Johnsson, F. and Holstein, C. S. and Zilling, T. and Walther, B.","1143-1146",85,10,"article","The British journal of surgery"
"id_0000475","Palliative radiation therapy for pulmonary metastases from hepatocellular carcinoma",2012,"Jiang, Wei and Zeng, Zhao-Chong and Zhang, Jian-Ying and Fan, Jia and Zeng, Meng-Su and Zhou, Jian","197-205",29,1088,"article","Clinical & Experimental Metastasis"
"id_0000476","Palliative radiation therapy for pulmonary metastases from hepatocellular carcinoma",2012,"Jiang, W. and Zeng, Z. C. and Zhang, J. Y. and Fan, J. and Zeng, M. S. and Zhou, J.","197-205",29,1087,"article","Clinical and Experimental Metastasis"
"id_0000477","A phase I dose-escalation trial of trastuzumab and alvespimycin hydrochloride (KOS-1022; 17 DMAG) in the treatment of advanced solid tumors",2012,"Jhaveri, Komal and Miller, Kathy and Rosen, Lee and Schneider, Bryan and Chap, Linnea and Hannah, Alison and Zhong, Ziyang and Ma, Weining and Hudis, Clifford and Modi, Shanu","5090-5098",18,1150,"article","Clinical Cancer Research"
"id_0000478","A phase I dose-escalation trial of trastuzumab and alvespimycin hydrochloride (KOS-1022; 17 DMAG) in the treatment of advanced solid tumors",2012,"Jhaveri, K. and Miller, K. and Rosen, L. and Schneider, B. and Chap, L. and Hannah, A. and Zhong, Z. and Ma, W. and Hudis, C. and Modi, S.","5090-5098",18,1151,"article","Clinical Cancer Research"
"id_0000479","Intrapleural fibrinolytic therapy for treatment of adult parapneumonic effusions and empyemas: a systematic review and meta-analysis",2012,"Janda, Surinder and Swiston, John","401-411",142,804,"article","Chest"
"id_0000480","Intrapleural fibrinolytic therapy for treatment of adult parapneumonic effusions and empyemas: A systematic review and meta-analysis",2012,"Janda, S. and Swiston, J.","401-411",142,805,"article","Chest"
"id_0000481","Pleural effusion in cancer patients. A prospective randomized study of pleural drainage with the addition of radioactive phosphorus to the pleural space vs. pleural drainage alone",1975,"Izbicki, R. and Weyhing, B. T. I. and Baker, L.","1511-1518",36,1290,"article","Cancer (Philad)"
