case,ID,colrev_origin,title,year,author,pages,volume,number,ENTRYTYPE,colrev_status,abstract,isbn,doi,container_title,author_full
source_1.bib/0000000738;source_1.bib/0000000739,739,source_1.bib/0000000739,surgical sealant preventing air leaks after pulmonary resections patients lung cancer,2010,beldasanchis serramitjans iglesiassentis rami,003051,,1779,article,md_processed,,,,coch data syst rev,"Belda-Sanchis, Jose and Serra-Mitjans, Mireia and Iglesias Sentis, Manuela and Rami, Ramon"
source_1.bib/0000000744;source_1.bib/0000000745,744,source_1.bib/0000000744,double blind randomized comparison bleomycin doxycycline administered via indwelling pleural catheter malignant pleural effusions,2002,barrett conner bonnie slovis dh johnson steven meranze,606,165,475,article,md_processed,,,,am j resp crit care med,"Barrett, D. and Conner, M. D. and Bonnie, S. and Slovis, M. D. and Dh, and Johnson, M. D. and Steven, G. and Meranze, M. D. and Craig, T. and Boswell, M. D. and Michael Rodriguez, M. D. and Richard, W."
source_1.bib/0000000744;source_1.bib/0000000745,745,source_1.bib/0000000745,double blind randomized comparison bleomycin doxycycline adminstered via indwelling pleural catheter malignant pleural effusions mpe [abstract,2002,barrett conner bonnie slovis johnson meranze boswell rodriguz,606,165,476,article,md_processed,,,,am j resp crit care med,"Barrett, D. and Conner, M. and Bonnie, S. and Slovis, M. and Johnson, D. and Meranze, S. and Boswell, C. and Rodriguez, R. and Light, R."
source_1.bib/0000000760;source_1.bib/0000000762,760,source_1.bib/0000000760,effect all trans retinoic acid chemotherapy based paclitaxel cisplatin 1 line treatment patients stage iiib pleural effusion stage 4 non small cell lung can,2009,arrieta ceron pedro trejo avitia martinez gonzalez mendoza,108,19,499,article,md_processed,,,,ann onco,"Arrieta, O. and Ceron, T. and Pedro, N. H. and Trejo, M. A. and Avitia, M. A. A. and Martinez, L. and Gonzalez, H. and Mendoza, D. and Flores, D. and Garza, J."
source_1.bib/0000000760;source_1.bib/0000000762,762,source_1.bib/0000000762,effect all trans retinoic acid chemotherapy based paclitaxel cisplatin 1 line treatment patients stage iiib pleural effusion stage 4 non small celllung canc,2008,arrieta ceron hernandezpedro riostrejo alvarezavitia martinez gonzalez mendoza,108,19,500,article,md_processed,,,,ann onco,"Arrieta, O. and Ceron, T. and Hernandez Pedro, N. and Rios Trejo, M. A. and Alvarez Avitia, M. A. and Martinez, L. and Gonzalez, H. and Mendoza, D. and Flores, D. and De La Garza, J."
source_1.bib/0000000761;source_1.bib/0000000762,761,source_1.bib/0000000761,effect all trans retinoic acid chemotherapy based paclitaxel cisplatin 1 line treatment patients stage iiib pleural effusion stage 4 non small cell lung can,2008,arrieta ceron pedro trejo avitia martinez gonzalez mendoza,108,19,498,article,md_processed,,,,ann onco,"Arrieta, O. and Ceron, T. and Pedro, N. H. and Trejo, M. A. and Avitia, M. A. A. and Martinez, L. and Gonzalez, H. and Mendoza, D. and Flores, D. and Garza, J."
source_1.bib/0000000761;source_1.bib/0000000762,762,source_1.bib/0000000762,effect all trans retinoic acid chemotherapy based paclitaxel cisplatin 1 line treatment patients stage iiib pleural effusion stage 4 non small celllung canc,2008,arrieta ceron hernandezpedro riostrejo alvarezavitia martinez gonzalez mendoza,108,19,500,article,md_processed,,,,ann onco,"Arrieta, O. and Ceron, T. and Hernandez Pedro, N. and Rios Trejo, M. A. and Alvarez Avitia, M. A. and Martinez, L. and Gonzalez, H. and Mendoza, D. and Flores, D. and De La Garza, J."
source_1.bib/0000000781;source_1.bib/0000000782,781,source_1.bib/0000000781,phase 2 study polyclonal anti tnf alpha azd9773 japanese patients severe sepsis septic shock,2013,aikawa takahashi fujimi yokoyama yoshihara ikeda sadamitsu momozawa,1-10,,1210,article,md_processed,,,,j infe chem,"Aikawa, N. and Takahashi, T. and Fujimi, S. and Yokoyama, T. and Yoshihara, K. and Ikeda, T. and Sadamitsu, D. and Momozawa, M. and Maruyama, T."
source_1.bib/0000000781;source_1.bib/0000000782,782,source_1.bib/0000000782,phase 2 study polyclonal anti tnf alpha azd9773 japanese patients severe sepsis septic shock,2013,aikawa takahashi fujimi yokoyama yoshihara ikeda sadamitsu momozawa,,,1211,article,md_processed,,,,j infe chem,"Aikawa, N. and Takahashi, T. and Fujimi, S. and Yokoyama, T. and Yoshihara, K. and Ikeda, T. and Sadamitsu, D. and Momozawa, M. and Maruyama, T."
source_1.bib/0000000985;source_1.bib/0000000986,985,source_1.bib/0000000985,differentiating therapy acute myeloid leukemia,1996,tallman,1262-1268,10,442,article,md_processed,,,,leuk,"Tallman, M. S."
source_1.bib/0000000985;source_1.bib/0000000986,986,source_1.bib/0000000986,differentiating therapy acute myeloid leukemia,1996,tallman,33-38,10,443,article,md_processed,,,,leuk,"Tallman, M. S."
