"ID","title","year","author","pages","volume","number","ENTRYTYPE","journal"
"id_0000462","Low-grade squamous intraepithelial lesions of the cervix with marked cytological atypia - Clinical follow-up and human papillomavirus genotyping",2007,"Park, K and Ellenson, L H and Pirog, E C","457-462",26,,"article","International Journal of Gynecological Pathology"
"id_0000463","Low-grade squamous intraepithelial lesions of the cervix with marked cytological atypia-clinical follow-up and human papillomavirus genotyping",2007,"Park, K and Ellenson, L H and Pirog, E C","457-462",26,,"article","International Journal of Gynecological Pathology"
"id_0000464","Human papillomavirus test after conization in predicting residual disease in subsequent hysterectomy specimens",2009,"Park, J.-Y. and Kim, D.-Y. and Kim, J.-H. and Kim, Y.-M. and Kim, Y.-T. and Nam, J.-H.","87-92",114,,"article","Obstetrics and Gynecology"
"id_0000465","Role of high risk-human papilloma virus test in the follow-up of patients who underwent conization of the cervix for cervical intraepithelial neoplasia",2009,"Park, J.-Y. and Bae, J and Myong, C L and So, Y L and Lee, D.-O. and Kang, S and Park, S.-Y. and Nam, B.-H. and Seo, S.-S.","86-90",20,,"article","Journal of Gynecologic Oncology"
"id_0000466","Human papillomavirus test after conization in predicting residual disease in subsequent hysterectomy specimens",2009,"Park, J Y and Kim, D Y and Kim, J H and Kim, Y M and Kim, Y T and Nam, J H","87-92",114,,"article","Obstetrics & Gynecology"
"id_0000467","Role of high risk-human papilloma virus test in the follow-up of patients who underwent conization of the cervix for cervical intraepithelial neoplasia",2009,"Park, J Y and Bae, J and Lim, M C and Lim, S Y and Lee, D O and Kang, S and Park, S Y and Nam, B H and Seo, S S","86-90",20,,"article","Journal of Gynecologic Oncology"
"id_0000468","Human papillomavirus testing and the outcome of treatment for cervical intraepithelial neoplasia",2001,"Paraskevaidis, E and Koliopoulos, G and Alamanos, Y and Malamou-Mitsi, V and Lolis, E D and Kitchener, H C","833-836",98,,"article","Obstetrics and Gynecology"
"id_0000469","Human papillomavirus testing and the outcome of treatment for cervical intraepithelial neoplasia",2001,"Paraskevaidis, E and Koliopoulos, G and Alamanos, Y and Malamou-Mitsi, V and Lolis, E D and Kitchener, H C","t-6",98,,"article","Obstetrics & Gynecology"
"id_0000470","The natural history of HPV infection of the uterine cervix. Long-term observational and histological data",2002,"Paraskevaidis, E and Kaponis, A and Malamou-Mitsi, V and Davidson, E J and Hirsch, P M and Koliopoulos, G and Pappa, L and Zikopoulos, K and Paschopoulos, M and Lolis, E and Stamatopoulos, P and Agnantis, N J","1177-1181",22,,"article","Anticancer Research"
"id_0000471","The natural history of HPV infection of the uterine cervix. Long-term observational and histological data",2002,"Paraskevaidis, E and Kaponis, A and Malamou-Mitsi, V and Davidson, E J and Hirsch, P M and Koliopoulos, G and Papp, L and Zikopoulos, K and Paschopoulos, M and Lolis, E and Stamatopoulos, P and Agnantis, N J","1177-1181",22,,"article","Anticancer Research"
"id_0000472","An observational study of women with positive HPV-DNA tests and normal cytology and colposcopy",2002,"Paraskevaidis, E and Davidson, E J and Malamou-Mitsi, V and Hirsch, P M and Pappa, L and Koliopoulos, G and Lolis, E and Zikopoulos, K and Paschopoulos, M and Doussias, V and Agnantis, N","320-322",23,,"article","European Journal of Gynaecological Oncology"
"id_0000473","An observational study of women with positive HPV-DNA tests and normal cytology and colposcopy",2002,"Paraskevaidis, E and Davidson, E J and Malamou-Mitsi, V and Hirsch, P M and Pappa, L and Koliopoulos, G and Lolis, E and Zikopoulos, K and Paschopoulos, M and Doussias, V and Agnantis, N","320-322",23,,"article","European Journal of Gynaecological Oncology"
"id_0000474","An observational study of women with positive HPV-DNA tests and normal cytology and colposcopy",2002,"Paraskevaidis, E and Davidson, E J and Malamou-Mitsi, V and Hirsch, P M and Pappa, L and Koliopoulos, G and Lolis, E and Zikopoulos, K and Paschopoulos, M and Doussias, V and Agnantis, N","320-322",23,,"article","European Journal of Gynaecological Oncology"
"id_0000475","The role of HPV DNA testing in the follow-up period after treatment for CIN: A systematic review of the literature",2004,"Paraskevaidis, E and Arbyn, M and Sotiriadis, A and Diakomanolis, E and Martin-Hirsch, P and Koliopoulos, G and Makrydimas, G and Tofoski, J and Roukos, D H","205-211",30,,"article","Cancer Treatment Reviews"
"id_0000476","The role of HPV DNA testing in the follow-up period after treatment for CIN: a systematic review of the literature",2004,"Paraskevaidis, E and Arbyn, M and Sotiriadis, A and Diakomanolis, E and Martin-Hirsch, P and Koliopoulos, G and Makrydimas, G and Tofoski, J and Roukos, D H","205-211",30,,"article","Cancer Treatment Reviews"
"id_0000477","The role of HPV DNA testing in the follow-up period after treatment for CIN: a systematic review of the literature. [Review] [21 refs]",2004,"Paraskevaidis, E and Arbyn, M and Sotiriadis, A and Diakomanolis, E and Martin-Hirsch, P and Koliopoulos, G and Makrydimas, G and Tofoski, J and Roukos, D H","205-211",30,,"article","Cancer Treatment Reviews"
"id_0000478","The role of HPV DNA testing in the follow-up period after treatment for CIN: a systematic review of the literature (Brief record)",2004,"Paraskevaidis, E and Arbyn, M and Sotiriadis, A and Diakomanolis, E and Martin, Hirsch P and Koliopoulos, G and Makrydimas, G and Tofoski, J and Roukos, D H","205-211",30,,"article","Cancer Treatment Reviews"
"id_0000479","Effectiveness of the ThinPrep Imaging System: Clinical experience in a low risk screening population",2008,"Papillo, J L and St.John, T L and Leiman, G","155-160",36,,"article","Diagnostic Cytopathology"
"id_0000480","Effectiveness of the ThinPrep Imaging System: clinical experience in a low risk screening population",2008,"Papillo, J L and St John, T L and Leiman, G","155-160",36,,"article","Diagnostic Cytopathology"
"id_0000481","Assessment of HPV DNA test value in management women with cytological findings of ASC-US, CIN1 and CIN2",2010,"Pajtler, M and Milicic-Juhas, V and Milojkovic, M and Topolovec, Z and Curzik, D and Mihaljevic, I","81-86",34,,"article","Collegium Antropologicum"
"id_0000482","Assessment of HPV DNA test value in management women with cytological findings of ASC-US, CIN1 and CIN2",2010,"Pajtler, M and Milicic-Juhas, V and Milojkovic, M and Topolovec, Z and Curzik, D and Mihaljevic, I","81-86",34,,"article","Collegium Antropologicum"
"id_0000483","Biomarker expression in cervical intraepithelial neoplasia: Potential progression predictive factors for low-grade lesions",2011,"Ozaki, S and Zen, Y and Inoue, M","1007-1012",42,,"article","Human Pathology"
"id_0000484","Biomarker expression in cervical intraepithelial neoplasia: potential progression predictive factors for low-grade lesions",2011,"Ozaki, S and Zen, Y and Inoue, M","1007-1012",42,,"article","Human Pathology"
"id_0000485","""Low-grade squamous intraepithelial lesion, cannot exclude high-grade squamous intraepithelial lesion"" is a distinct cytologic category: Histologic outcomes and HPV prevalence",2007,"Owens, C L and Moats, D R and Burroughs, F H and Gustafson, K S","398-403",128,,"article","American Journal of Clinical Pathology"
"id_0000486","""Low-grade squamous intraepithelial lesion, cannot exclude high-grade squamous intraepithelial lesion"" is a distinct cytologic category: histologic outcomes and HPV prevalence",2007,"Owens, C L and Moats, D R and Burroughs, F H and Gustafson, K S","398-403",128,,"article","American Journal of Clinical Pathology"
"id_0000487","Comparison of different commercial methods for HPV detection in follow-up cytology after ASCUS/LSIL, prediction of CIN2-3 in follow up biopsies and spontaneous regression of CIN2-3",2011,"Ovestad, I T and Vennestrom, U and Andersen, L and Gudlaugsson, E and Munk, A C and Malpica, A and Feng, W and Voorhorst, F and Janssen, E A M and Baak, J P A","278-283",123,,"article","Gynecologic Oncology"
"id_0000488","Comparison of different commercial methods for HPV detection in follow-up cytology after ASCUS/LSIL, prediction of CIN2-3 in follow up biopsies and spontaneous regression of CIN2-3",2011,"Ovestad, I T and Vennestrom, U and Andersen, L and Gudlaugsson, E and Munk, A C and Malpica, A and Feng, W and Voorhorst, F and Janssen, E A and Baak, J P","278-283",123,,"article","Gynecologic Oncology"
"id_0000489","Cervical cytology and HPV test in follow-up after conisation or LLETZ",2010,"Ostojic, D V and Vrdoljak-Mozetic, D and Stemberger-Papic, S and Finderle, A and Eminovic, S","219-224",34,,"article","Collegium Antropologicum"
"id_0000490","Cervical cytology and HPV test in follow-up after conisation or LLETZ",2010,"Ostojic, D V and Vrdoljak-Mozetic, D and Stemberger-Papic, S and Finderle, A and Eminovic, S","219-224",34,,"article","Collegium Antropologicum"
"id_0000491","Incidence of subsequent abnormal cytology in cervical cancer patients completing five-years of post treatment surveillance without evidence of recurrence",2011,"Orr, J M and Barnett, J C and Leath III, C A","501-504",122,,"article","Gynecologic Oncology"
"id_0000492","Incidence of subsequent abnormal cytology in cervical cancer patients completing five-years of post treatment surveillance without evidence of recurrence",2011,"Orr, J M and Barnett, J C and Leath III, C A","501-504",122,,"article","Gynecologic Oncology"
"id_0000493","Cervical Human Papillomavirus in transplanted Italian women: A long-term prospective follow-up study",2011,"Origoni, M and Stefani, C and Dell'Antonio, G and Carminati, G and Parma, M and Candiani, M","246-250",51,,"article","Journal of Clinical Virology"
"id_0000494","Cervical Human Papillomavirus in transplanted Italian women: a long-term prospective follow-up study",2011,"Origoni, M and Stefani, C and Dell'Antonio, G and Carminati, G and Parma, M and Candiani, M","250-254",51,,"article","Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology"
"id_0000495","Cervical Human Papillomavirus in transplanted Italian women: a long-term prospective follow-up study",2011,"Origoni, M and Stefani, C and Dell'Antonio, G and Carminati, G and Parma, M and Candiani, M","250-254",51,,"article","Journal of Clinical Virology"
"id_0000496","Clinical implications of the diagnosis ""Atypical squamous cells, cannot exclude high-grade squamous intraepithelial lesion"" in pregnant women",2006,"Onuma, K and Saad, R S and Kanbour-Shakir, A and Kanbour, A I and Dabbs, D J","282-287",108,,"article","Cancer"
"id_0000497","Clinical implications of the diagnosis ""atypical squamous cells, cannot exclude high-grade squamous intraepithelial lesion"" in pregnant women",2006,"Onuma, K and Saad, R S and Kanbour-Shakir, A and Kanbour, A I and Dabbs, D J","282-287",108,,"article","Cancer"
"id_0000498","Elevated levels of tetraploid cervical cells in human papillomavirus- positive papanicolaou smears diagnosed as atypical squamous cells of undetermined significance",2004,"Olaharski, A J and Eastmond, D A","192-199",102,,"article","Cancer"
"id_0000499","Elevated levels of tetraploid cervical cells in human papillomavirus-positive Papanicolaou smears diagnosed as atypical squamous cells of undetermined significance",2004,"Olaharski, A J and Eastmond, D A","192-199",102,,"article","Cancer"
"id_0000500","Screening for cervical cancer: When theory meets reality",2011,"Nygard, M",,11,,"article","BMC Cancer"
"id_0000501","Screening for cervical cancer: when theory meets reality",2011,"Nygard, M",240,11,,"article","BMC Cancer"
"id_0000502","Screening for cervical cancer: when theory meets reality",2011,"Nygard, M",240,11,,"article","BMC Cancer"
"id_0000503","Human papillomavirus infection and cervical intraepithelial neoplasia in a cohort of low-risk women",2006,"Nyari, T and Kalmar, L and Nyari, C and Parker, L and Kovacs, L and Thurzo, L","246-249",126,,"article","European Journal of Obstetrics Gynecology and Reproductive Biology"
"id_0000504","Human papillomavirus infection and cervical intraepithelial neoplasia in a cohort of low-risk women",2006,"Nyari, T and Kalmar, L and Nyari, C and Parker, L and Kovacs, L and Thurzo, L","246-249",126,,"article","European Journal of Obstetrics, Gynecology, & Reproductive Biology"
"id_0000505","Correlation of pap smear, cervical biopsy, and clinical follow-up with an HPV typing microarray system",2008,"Nuovo, G J and Bartholomew, D and Jung, W.-W. and Han, I.-K. and Um, T and Grabarz, D F and Lee, D.-J. and McCabe, R T","107-111",17,,"article","Diagnostic Molecular Pathology"
"id_0000506","Correlation of Pap smear, cervical biopsy, and clinical follow-up with an HPV typing microarray system",2008,"Nuovo, G J and Bartholomew, D and Jung, W W and Han, I K and Um, T and Grabarz, D F and Lee, D J and McCabe, R T","107-111",17,,"article","Diagnostic molecular pathology : the American journal of surgical pathology, part B"
"id_0000507","Correlation of Pap smear, cervical biopsy, and clinical follow-up with an HPV typing microarray system",2008,"Nuovo, G J and Bartholomew, D and Jung, W W and Han, I K and Um, T and Grabarz, D F and Lee, D J and McCabe, R T","107-111",17,,"article","Diagnostic Molecular Pathology"
"id_0000508","Human papillomavirus false positive cytological diagnosis in low grade squamous intraepithelial lesion",2009,"Nunez-Troconis, J and Delgado, M and Gonzalez, J and Velasquez, J and Mindiola, R and Whitby, D and Conde, B and Munroe, D J","447-454",50,,"article","Investigacion Clinica"
"id_0000509","Human papillomavirus false positive cytological diagnosis in low grade squamous intraepithelial lesion",2009,"Nunez-Troconis, J and Delgado, M and Gonzalez, J and Velasquez, J and Mindiola, R and Whitby, D and Conde, B and Munroe, D J","447-454",50,,"article","Investigacion Clinica"
"id_0000510","Addition of high-risk HPV testing improves the current guidelines on follow-up after treatment for cervical intraepithelial neoplasia",2001,"Nobbenhuis, M A E and Meijer, C.J.L.M. and Van Brule, A J C and Rozendaal, L and Voorhorst, F J and Risse, E K J and Verheijen, R H M and Helmerhorst, T J M","796-801",84,,"article","British Journal of Cancer"
"id_0000511","Addition of high-risk HPV testing improves the current guidelines on follow-up after treatment for cervical intraepithelial neoplasia",2001,"Nobbenhuis, M A and Meijer, C J and van den Brule, A J and Rozendaal, L and Voorhorst, F J and Risse, E K and Verheijen, R H and Helmerhorst, T J","796-801",84,,"article","British Journal of Cancer"
"id_0000512","Is p16INK4A expression more useful than human papillomavirus test to determine the outcome of atypical squamous cells of undetermined significance-categorized Pap smear? A comparative analysis using a",2005,"Nieh, S and Chen, S.-F. and Chu, T.-Y. and Lai, H.-C. and Lin, Y.-S. and Fu, E and Gau, C.-H.","35-40",97,,"article","Gynecologic Oncology"
"id_0000513","Is p16(INK4A) expression more useful than human papillomavirus test to determine the outcome of atypical squamous cells of undetermined significance-categorized Pap smear? A comparative analysis using",2005,"Nieh, S and Chen, S F and Chu, T Y and Lai, H C and Lin, Y S and Fu, E and Gau, C H","35-40",97,,"article","Gynecologic Oncology"
"id_0000514","Significance of atypical repair in liquid-based gynecologic cytology: A follow-up study with molecular analysis for human papillomavirus",2003,"Ng, W.-K. and Li, A S M and Cheung, L K N","141-148",99,,"article","Cancer"
"id_0000515","Significance of atypical repair in liquid-based gynecologic cytology: a follow-up study with molecular analysis for human papillomavirus",2003,"Ng, W K and Li, A S and Cheung, L K","141-148",99,,"article","Cancer"
"id_0000516","Atypical squamous cells of undetermined significance (ASC-US) associated with atypical repair in liquid-based (surepath) pap tests: Prevalence of human papillomavirus infections and follow-up biopsy d",2012,"Nelson, A C and Samad, A and Amirouche, S A and Holler, J L and Pambuccian, S E","100A-101A",92,,"article","Laboratory Investigation"
"id_0000517","Atypical squamous cells of undetermined significance (ASC-US) associated with atrophy in liquid-based (surepath) pap tests: Prevalence of human papillomavirus infections and follow-up biopsy diagnoses",2012,"Nelson, A C and Mettler, T N and Holler, J L and Amirouche, S A and Pambuccian, S E","100A",92,,"article","Laboratory Investigation"
"id_0000518","Abnormal cervicovaginal cytology with negative human papillomavirus testing",2007,"Negri, G and Rigo, B and Vittadello, F and Mian, C and Egarter-Vigl, E","280-284",111,,"article","Cancer"
"id_0000519","Abnormal cervicovaginal cytology with negative human papillomavirus testing",2007,"Negri, G and Rigo, B and Vittadello, F and Mian, C and Egarter-Vigl, E","280-284",111,,"article","Cancer"
"id_0000520","Human Papilloma Virus Typing at Large Loop Excision of the Transformation Zone of the Cervix Uteri",2003,"Negri, G and Gampenrieder, J and Vigl, E E and Haitel, A and Menia, E and Mian, C","4289-4292",23,,"article","Anticancer Research"
"id_0000521","Human papilloma virus typing at large loop excision of the transformation zone of the cervix uteri",2003,"Negri, G and Gampenrieder, J and Vigl, E E and Haitel, A and Menia, E and Mian, C","4289-4292",23,,"article","Anticancer Research"
"id_0000522","The significance of the papanicolaou smear diagnosis of low-grade squamous intraepithelial lesion cannot exclude high-grade squamous intraepithelial lesion",2003,"Nasser, S M and Cibas, E S and Crum, C P and Faquin, W C","272-276",99,,"article","Cancer"
"id_0000523","The significance of the Papanicolaou smear diagnosis of low-grade squamous intraepithelial lesion cannot exclude high-grade squamous intraepithelial lesion",2003,"Nasser, S M and Cibas, E S and Crum, C P and Faquin, W C","272-276",99,,"article","Cancer"
"id_0000524","Infectious organisms on papanicolaou smears should not influence the diagnosis of atypical squamous cells of undetermined significance",2011,"Nasser, H and Hayek, S and Balasubramaniam, M and Kuntzman, T J","251-254",55,,"article","Acta Cytologica"
"id_0000525","Infectious organisms on Papanicolaou smears should not influence the diagnosis of atypical squamous cells of undetermined significance",2011,"Nasser, H and Hayek, S and Balasubramaniam, M and Kuntzman, T J","251-254",55,,"article","Acta Cytologica"
"id_0000526","Infectious organisms on Papanicolaou smears should not influence the diagnosis of atypical squamous cells of undetermined significance",2011,"Nasser, H and Hayek, S and Balasubramaniam, M and Kuntzman, T J","251-254",55,,"article","Acta Cytologica"
"id_0000527","Comparison of p16INK4A and hybrid capture 2 human papillomavirus testing as adjunctive tests in liquid-based gynecologic surepath preparations",2008,"Nassar, A and O'Reilly, K and Cohen, C and Siddiqui, M T","142-148",36,,"article","Diagnostic Cytopathology"
"id_0000528","Comparison of p16INK4A and Hybrid Capture 2 human papillomavirus testing as adjunctive tests in liquid-based gynecologic SurePath preparations",2008,"Nassar, A and O'Reilly, K and Cohen, C and Siddiqui, M T","142-148",36,,"article","Diagnostic Cytopathology"
"id_0000529","Comparison of p16INK4A and Hybrid Capture 2 human papillomavirus testing as adjunctive tests in liquid-based gynecologic SurePath preparations",2008,"Nassar, A and O'Reilly, K and Cohen, C and Siddiqui, M T","142-148",36,,"article","Diagnostic Cytopathology"
"id_0000530","Cervical squamous intraepithelial lesions of low-grade in HIV-infected women: Recurrence, persistence, and progression, in treated and untreated women",2005,"Nappi, L and Carriero, C and Bettocchi, S and Herrero, J and Vimercati, A and Putignano, G","226-232",121,,"article","European Journal of Obstetrics Gynecology and Reproductive Biology"
"id_0000531","Cervical squamous intraepithelial lesions of low-grade in HIV-infected women: recurrence, persistence, and progression, in treated and untreated women",2005,"Nappi, L and Carriero, C and Bettocchi, S and Herrero, J and Vimercati, A and Putignano, G","226-232",121,,"article","European Journal of Obstetrics, Gynecology, & Reproductive Biology"
"id_0000532","Factors associated with HPV persistence after conization in patients with negative margins",2009,"Nam, K and Chung, S and Kim, J and Jeon, S and Bae, D","91-95",20,,"article","Journal of Gynecologic Oncology"
"id_0000533","Factors associated with HPV persistence after conization in patients with negative margins",2009,"Nam, K and Chung, S and Kim, J and Jeon, S and Bae, D","91-95",20,,"article","Journal of Gynecologic Oncology"
"id_0000534","Persistence of human papillomavirus infection after therapeutic conization for CIN 3: Is it an alarm for disease recurrence?",2000,"Nagai, Y and Maehama, T and Asato, T and Kanazawa, K","294-299",79,,"article","Gynecologic Oncology"
"id_0000535","Persistence of human papillomavirus infection after therapeutic conization for CIN 3: is it an alarm for disease recurrence?",2000,"Nagai, Y and Maehama, T and Asato, T and Kanazawa, K","294-299",79,,"article","Gynecologic Oncology"
"id_0000536","Human papillomavirus DNA status after loop excision for cervical intraepithelial neoplasia grade III - A prospective study",2004,"Nagai, N and Mukai, K and Oshita, T and Shiroyama, Y and Ohama, K","589-593",13,,"article","International Journal of Molecular Medicine"
"id_0000537","Human papillomavirus DNA status after loop excision for cervical intraepithelial neoplasia grade III - A prospective study",2004,"Nagai, N and Mukai, K and Oshita, T and Shiroyama, Y and Ohama, K","589-593",13,,"article","International Journal of Molecular Medicine"
"id_0000538","Cervical Cancer Screening Programs in Latin America and the Caribbean",2008,"Murillo, R and Almonte, M and Pereira, A and Ferrer, E and Gamboa, O A and Jeronimo, J and Lazcano-Ponce, E","L37-L48",26,,"article","Vaccine"
"id_0000539","Cervical cancer screening programs in Latin America and the Caribbean. [Review] [42 refs]",2008,"Murillo, R and Almonte, M and Pereira, A and Ferrer, E and Gamboa, O A and Jeronimo, J and Lazcano-Ponce, E","Suppl-48",26,,"article","Vaccine"
"id_0000540","Impact of Human Papillomavirus (HPV)-6/11/16/18 Vaccine on All HPV-Associated Genital Diseases in Young Women",2010,"Munoz, N and Kjaer, S K and Sigurdsson, K and Iversen, O.-E. and Hernandez-Avila, M and Wheeler, C M and Perez, G and Brown, D R and Koutsky, L A and Tay, E H and Garcia, P J and Ault, K A and Garland, S M and Leodolter, S and Olsson, S.-E. and Tang, G W K and Ferris, D G and Paavonen, J and Steben, M and Bosch, F X and Dillner, J and Huh, W K and Joura, E A and Kurman, R J and Majewski, S and Myers, E R and Villa, L L and Taddeo, F J and Roberts, C and Tadesse, A and Bryan, J T and Lupinacci, L C and Giacoletti, K E D and Sings, H L and James, M K and Hesley, T M and Barr, E and Haupt, R M","325-339",102,,"article","Journal of the National Cancer Institute"
"id_0000541","Impact of human papillomavirus (HPV)-6/11/16/18 vaccine on all HPV-associated genital diseases in young women",2010,"Munoz, N and Kjaer, S K and Sigurdsson, K and Iversen, O E and Hernandez-Avila, M and Wheeler, C M and Perez, G and Brown, D R and Koutsky, L A and Tay, E H and Garcia, P J and Ault, K A and Garland, S M and Leodolter, S and Olsson, S E and Tang, G W and Ferris, D G and Paavonen, J and Steben, M and Bosch, F X and Dillner, J and Huh, W K and Joura, E A and Kurman, R J and Majewski, S and Myers, E R and Villa, L L and Taddeo, F J and Roberts, C and Tadesse, A and Bryan, J T and Lupinacci, L C and Giacoletti, K E and Sings, H L and James, M K and Hesley, T M and Barr, E and Haupt, R M","325-339",102,,"article","Journal of the National Cancer Institute"
"id_0000542","Impact of human papillomavirus (HPV)-6/11/16/18 vaccine on all HPV-associated genital diseases in young women",2010,"Mu?oz, N and Kjaer, S K and Sigurdsson, K and Iversen, O E and Hernandez, Avila M and Wheeler, C M and Perez, G and Brown, D R and Koutsky, L A and Tay, E H and Garcia, P J and Ault, K A and Garland, S M and Leodolter, S and Olsson, S E and Tang, G W and Ferris, D G and Paavonen, J and Steben, M and Bosch, F X and Dillner, J and Huh, W K and Joura, E A and Kurman, R J and Majewski, S and Myers, E R and Villa, L L and Taddeo, F J and Roberts, C and Tadesse, A and Bryan, J T and Lupinacci, L C and Giacoletti, K E and Sings, H L and James, M K and Hesley, T M and Barr, E and Haupt, R M","325-339",102,,"article","Journal of the National Cancer Institute"
"id_0000543","Cervical cytology/histology discrepancy: A 4-year review of patient outcome",2010,"Moss, E L and Moran, A and Douce, G and Parkes, J and Todd, R W and Redman, C W E","389-394",21,,"article","Cytopathology"
"id_0000544","Cervical cytology/histology discrepancy: a 4-year review of patient outcome",2010,"Moss, E L and Moran, A and Douce, G and Parkes, J and Todd, R W and Redman, C W","389-394",21,,"article","Cytopathology"
"id_0000545","Regression of low-grade squamous intra-epithelial lesions in young women",2004,"Moscicki, A.-B. and Shiboski, S and Hills, N K and Powell, K J and Jay, N and Hanson, E N and Miller, S and Canjura-Clayton, K L and Farhat, S and Broering, J M and Darragh, T M","1678-1683",364,,"article","Lancet"
"id_0000546","Risk of high-grade squamous intraepithelial lesion in HIV-infected adolescents",2004,"Moscicki, A.-B. and Ellenberg, J H and Crowley-Nowick, P and Darragh, T M and Xu, J and Fahrat, S","1413-1421",190,,"article","Journal of Infectious Diseases"
"id_0000547","Regression of low-grade squamous intra-epithelial lesions in young women",2004,"Moscicki, A B and Shiboski, S and Hills, N K and Powell, K J and Jay, N and Hanson, E N and Miller, S and Canjura-Clayton, K L and Farhat, S and Broering, J M and Darragh, T M","1678-1683",364,,"article","Lancet"
"id_0000548","Risk of high-grade squamous intraepithelial lesion in HIV-infected adolescents",2004,"Moscicki, A B and Ellenberg, J H and Crowley-Nowick, P and Darragh, T M and Xu, J and Fahrat, S","1413-1421",190,,"article","Journal of Infectious Diseases"
"id_0000549","Oral contraceptive pills are associated with artifacts in ThinPrep Pap smears that mimic low-grade squamous intraepithelial lesions",2003,"Morrison, C and Prokorym, P and Piquero, C and Wakely Jr., P E and Nuovo, G J","75-82",99,,"article","Cancer"
"id_0000550","Oral contraceptive pills are associated with artifacts in ThinPrep Pap smears that mimic low-grade squamous intraepithelial lesions",2003,"Morrison, C and Prokorym, P and Piquero, C and Wakely, Jr and Nuovo, G J","75-82",99,,"article","Cancer"
"id_0000551","Clearance of human papillomavirus in women treated for cervical dysplasia",2011,"Moore, E E and Danielewski, J A and Garland, S M and Tan, J and Quinn, M A and Stevens, M P and Tabrizi, S N","101-108",117,,"article","Obstetrics and Gynecology"
"id_0000552","Clearance of human papillomavirus in women treated for cervical dysplasia",2011,"Moore, E E and Danielewski, J A and Garland, S M and Tan, J and Quinn, M A and Stevens, M P and Tabrizi, S N","101-108",117,,"article","Obstetrics & Gynecology"
"id_0000553","Role of HPV testing in secondary and primary screening of cervical neoplasia",2000,"Monsonego, J","64-68",5,,"article","CME Journal of Gynecologic Oncology"
"id_0000554","Role of HPV testing in secondary and primary screening of cervical neoplasia",2000,"Monsonego, J","108-113",4,,"article","Journal of Lower Genital Tract Disease"
"id_0000555","Dynamics of HPV16 DNA load reflect the natural history of cervical HPV-associated lesions",2006,"Monnier-Benoit, S and Dalstein, V and Riethmuller, D and Lalaoui, N and Mougin, C and Pretet, J L","270-277",35,,"article","Journal of Clinical Virology"
"id_0000556","Dynamics of HPV16 DNA load reflect the natural history of cervical HPV-associated lesions.[Erratum appears in J Clin Virol. 2006 Oct;37(2):137]",2006,"Monnier-Benoit, S and Dalstein, V and Riethmuller, D and Lalaoui, N and Mougin, C and Pretet, J L","270-277",35,,"article","Journal of Clinical Virology"
"id_0000557","Predicting CIN2+ when detecting HPV mRNA and DNA by PreTect HPV-Proofer and consensus PCR: A 2-year follow-up of women with ASCUS or LSIL Pap smear",2005,"Molden, T and Nygard, J F and Kraus, I and Karlsen, F and Nygard, M and Skare, G B and Skomedal, H and Thoresen, S O and Hagmar, B","973-976",114,,"article","International Journal of Cancer"
"id_0000558","Predicting CIN2+ when detecting HPV mRNA and DNA by PreTect HPV-proofer and consensus PCR: A 2-year follow-up of women with ASCUS or LSIL Pap smear",2005,"Molden, T and Nygard, J F and Kraus, I and Karlsen, F and Nygard, M and Skare, G B and Skomedal, H and Thoresen, S O and Hagmar, B","973-976",114,,"article","International Journal of Cancer"
"id_0000559","Comparison of human papillomavirus messenger RNA and DNA detection: A cross-sectional study of 4,136 women >30 years of age with a 2-year follow-up of high-grade squamous intraepithelial lesion",2005,"Molden, T and Kraus, I and Karlsen, F and Skomedal, H and Nygard, J F and Hagmar, B","367-372",14,,"article","Cancer Epidemiology Biomarkers and Prevention"
"id_0000560","Comparison of human papillomavirus messenger RNA and DNA detection: a cross-sectional study of 4,136 women >30 years of age with a 2-year follow-up of high-grade squamous intraepithelial lesion",2005,"Molden, T and Kraus, I and Karlsen, F and Skomedal, H and Nygard, J F and Hagmar, B","367-372",14,,"article","Cancer Epidemiology, Biomarkers & Prevention"
"id_0000561","Outcome after a cervical cytology report of low-grade squamous abnormality in Australia",2005,"Mitchell, H","185-193",105,,"article","Cancer"
"id_0000562","Outcome after a cervical cytology report of low-grade squamous abnormality in Australia",2005,"Mitchell, H","185-193",105,,"article","Cancer"
"id_0000563","Papillary squamous cell carcinoma of the uterine cervix: an immunophenotypic appraisal of 12 cases",2003,"Mirhashemi, R and Ganjei-Azar, P and Nadji, M and Lambrou, N and Atamdede, F and Averette, H E","657-661",90,,"article","Gynecologic Oncology"
"id_0000564","Papillary squamous cell carcinoma of the uterine cervix: an immunophenotypic appraisal of 12 cases",2003,"Mirhashemi, R and Ganjei-Azar, P and Nadji, M and Lambrou, N and Atamdede, F and Averette, H E","657-661",90,,"article","Gynecologic Oncology"
"id_0000565","Multiplex chemiluminescence microscope imaging of P16INK4A and HPV DNA as biomarker of cervical neoplasia",2009,"Mirasoli, M and Guardigli, M and Simoni, P and Venturoli, S and Ambretti, S and Musiani, M and Roda, A","981-987",394,,"article","Analytical and Bioanalytical Chemistry"
"id_0000566","Multiplex chemiluminescence microscope imaging of P16(INK4A) and HPV DNA as biomarker of cervical neoplasia",2009,"Mirasoli, M and Guardigli, M and Simoni, P and Venturoli, S and Ambretti, S and Musiani, M and Roda, A","981-987",394,,"article","Analytical & Bioanalytical Chemistry"
