case,ID,title,year,author,pages,volume,number,ENTRYTYPE,series,abstract,doi,search_set,container_title,author_full
id_0000279;id_0000280,id_0000279,estudio multic ntrico sobre las infecciones pedi tricas por staphylococcus aureus meticilino resistente provenientes de la comunidad en la argentina community acquired methicillin resistant staphyloc,2008,paganini dellalatta mulleropet ezcurra uranga aguirre ensinck kamiyademacarrein,397-403,106,600,article,,,,,arch arge pedi,"Paganini, Hugo and Della Latta, María P. and Muller Opet, Beatriz and Ezcurra, Gustavo and Uranga, Macarena and Aguirre, Clarisa and Ensinck, Gabriela and Kamiya de Macarrein, Marys and Miranda, María R. and Ciriaci, Cristina and Hernández, Claudia and Casimir, Lidia and Rial, María J. and Schenonne, Norma and Ronchi, Estela and Rodríguez, María del C. and Aprile, Fabiana and De Ricco, Catalina and García Saito, Viviana and Vrátnica, Claudia and Pons, Laura and Ernst, Adriana and Morinigo, Sandra and Toffoli, Marcelo and Bosque, Celia and Monzani, Victoria and Mónaco, Andrea and Pinheiro, José L. and López, María del P. and Maninno, Leonardo and Sarkis, Claudia"
id_0000279;id_0000280,id_0000280,community acquired methicillin resistant staphylococcus aureus infections children multicenter trial,2008,paganini dellalatta mulleropet ezcurra uranga aguirre ensinck kamiyademacarrein,397-403,106,241,article,,,,,arch arge pedi,"Paganini, Hugo and Della Latta, Maria P. and Muller Opet, Beatriz and Ezcurra, Gustavo and Uranga, Macarena and Aguirre, Clarisa and Ensinck, Gabriela and Kamiya de Macarrein, Marys and Miranda, Maria R. and Ciriaci, Cristina and Hernandez, Claudia and Casimir, Lidia and Rial, Maria J. and Schenonne, Norma and Ronchi, Estela and Rodriguez, Maria del C. and Aprile, Fabiana and De Ricco, Catalina and Garcia Saito, Viviana and Vratnica, Claudia and Pons, Laura and Ernst, Adriana and Morinigo, Sandra and Toffoli, Marcelo and Bosque, Celia and Monzani, Victoria and Monaco, Andrea and Pinheiro, Jose L. and Lopez, Maria del P. and Maninno, Leonardo and Sarkis, Claudia"
id_0000342;id_0000512,id_0000512,phase 2 trial dasatinib patients metastatic breast cancer using real time pharmacodynamic tissue biomarkers src inhibition escalate dosing,2011,herold chadaram peterson marcom hopkins kimmick favaro hamilton,6061-6070,17,1226,article,,,,,clin canc res,"Herold, Christina I. and Chadaram, Vijaya and Peterson, Bercedis L. and Marcom, P. Kelly and Hopkins, Judith and Kimmick, Gretchen G. and Favaro, Justin and Hamilton, Erika and Welch, Renee A. and Bacus, Sarah and Blackwell, Kimberly L."
id_0000342;id_0000512,id_0000342,phase 2 trial dasatinib patients advanced her2 positive hormone receptor positive breast cancer,2011,mayer baurain sparano strauss campone fumoleau rugo awada,6897-6904,17,1134,article,,,,,clin canc res,"Mayer, Erica L. and Baurain, Jean-Francois and Sparano, Joseph and Strauss, Lewis and Campone, Mario and Fumoleau, Pierre and Rugo, Hope and Awada, Ahmad and Sy, Oumar and Llombart-Cussac, Antonio"
id_0000342;id_0000513,id_0000342,phase 2 trial dasatinib patients advanced her2 positive hormone receptor positive breast cancer,2011,mayer baurain sparano strauss campone fumoleau rugo awada,6897-6904,17,1134,article,,,,,clin canc res,"Mayer, Erica L. and Baurain, Jean-Francois and Sparano, Joseph and Strauss, Lewis and Campone, Mario and Fumoleau, Pierre and Rugo, Hope and Awada, Ahmad and Sy, Oumar and Llombart-Cussac, Antonio"
id_0000342;id_0000513,id_0000513,phase 2 trial dasatinib patients metastatic breast cancer using real time pharmacodynamic tissue biomarkers src inhibition escalate dosing,2011,herold chadaram peterson marcom hopkins kimmick favaro hamilton,6061-6070,17,1227,article,,,,,clin canc res,"Herold, C. I. and Chadaram, V. and Peterson, B. L. and Marcom, P. K. and Hopkins, J. and Kimmick, G. G. and Favaro, J. and Hamilton, E. and Welch, R. A. and Bacus, S. and Blackwell, K. L."
id_0000343;id_0000512,id_0000343,phase 2 trial dasatinib patients advanced her2 positive hormone receptor positive breast cancer,2011,mayer baurain sparano strauss campone fumoleau rugo awada,6897-6904,17,1133,article,,,,,clin canc res,"Mayer, E. L. and Baurain, J. F. and Sparano, J. and Strauss, L. and Campone, M. and Fumoleau, P. and Rugo, H. and Awada, A. and Sy, O. and Llombart-Cussac, A."
id_0000343;id_0000512,id_0000512,phase 2 trial dasatinib patients metastatic breast cancer using real time pharmacodynamic tissue biomarkers src inhibition escalate dosing,2011,herold chadaram peterson marcom hopkins kimmick favaro hamilton,6061-6070,17,1226,article,,,,,clin canc res,"Herold, Christina I. and Chadaram, Vijaya and Peterson, Bercedis L. and Marcom, P. Kelly and Hopkins, Judith and Kimmick, Gretchen G. and Favaro, Justin and Hamilton, Erika and Welch, Renee A. and Bacus, Sarah and Blackwell, Kimberly L."
id_0000343;id_0000513,id_0000343,phase 2 trial dasatinib patients advanced her2 positive hormone receptor positive breast cancer,2011,mayer baurain sparano strauss campone fumoleau rugo awada,6897-6904,17,1133,article,,,,,clin canc res,"Mayer, E. L. and Baurain, J. F. and Sparano, J. and Strauss, L. and Campone, M. and Fumoleau, P. and Rugo, H. and Awada, A. and Sy, O. and Llombart-Cussac, A."
id_0000343;id_0000513,id_0000513,phase 2 trial dasatinib patients metastatic breast cancer using real time pharmacodynamic tissue biomarkers src inhibition escalate dosing,2011,herold chadaram peterson marcom hopkins kimmick favaro hamilton,6061-6070,17,1227,article,,,,,clin canc res,"Herold, C. I. and Chadaram, V. and Peterson, B. L. and Marcom, P. K. and Hopkins, J. and Kimmick, G. G. and Favaro, J. and Hamilton, E. and Welch, R. A. and Bacus, S. and Blackwell, K. L."
id_0000352;id_0000709,id_0000352,u k controlled trial intrapleural streptokinase pleural infection,2005,maskell davies nunn hedley gleeson miller gabe rees,865-874,352,1915,article,,,,,new engl j med,"Maskell, Nicholas A. and Davies, Christopher W. H. and Nunn, Andrew J. and Hedley, Emma L. and Gleeson, Fergus V. and Miller, Robert and Gabe, Rhian and Rees, Glyn L. and Peto, Timothy E. A. and Woodhead, Mark A. and Lane, Donald J. and Darbyshire, Janet H. and Davies, Robert J. O. and First Multicenter Intrapleural Sepsis Trial, Group"
id_0000352;id_0000709,id_0000709,trial intrapleural streptokinase,2005,rosa,2243-52243-5,352,1897,article,,,,,new engl j med,"Bouros, Demosthenes"
id_0000353;id_0000709,id_0000709,trial intrapleural streptokinase,2005,rosa,2243-52243-5,352,1897,article,,,,,new engl j med,"Bouros, Demosthenes"
id_0000353;id_0000709,id_0000353,u k controlled trial intrapleural streptokinase pleural infection,2005,maskell davies nunn hedley gleeson miller gabe rees,865-874,352,1914,article,,,,,new engl j med,"Maskell, N. A. and Davies, C. W. H. and Nunn, A. J. and Hedley, E. L. and Gleeson, F. V. and Miller, R. and Gabe, R. and Rees, G. L. and Peto, T. E. A. and Woodhead, M. A. and Lane, D. J. and Darbyshire, J. H. and Davies, R. J. O."
id_0000354;id_0000709,id_0000354,u k controlled trial intrapleural streptokinase pleural infection,2005,maskell davies nunn hedley gleeson miller gabe rees,865-874,352,1913,article,,,,,new engl j med,"Maskell, N. A. and Davies, C. W. and Nunn, A. J. and Hedley, E. L. and Gleeson, F. V. and Miller, R. and Gabe, R. and Rees, G. L. and Peto, T. E. and Woodhead, M. A. and Lane, D. J. and Darbyshire, J. H. and Davies, R. J."
id_0000354;id_0000709,id_0000709,trial intrapleural streptokinase,2005,rosa,2243-52243-5,352,1897,article,,,,,new engl j med,"Bouros, Demosthenes"
id_0000370;id_0000579,id_0000370,pleural controversy pleurodesis versus indwelling pleural catheters malignant effusions,2011,maceachern tremblay,747-754,16,1285,article,,,,,resp,"MacEachern, Paul and Tremblay, Alain"
id_0000370;id_0000579,id_0000579,indwelling pleural catheters significantly reduced hospital admissions patients malignant pleural effusions,2011,fysh geelhod kendall bremner waterer leong millward musk,63,16,747,article,,,,,resp,"Fysh, E. and Geelhoed, E. and Kendall, P. and Bremner, P. and Waterer, G. and Leong, J. and Millward, M. and Musk, A. W. and Morey, S. and Lee, G."
id_0000370;id_0000580,id_0000370,pleural controversy pleurodesis versus indwelling pleural catheters malignant effusions,2011,maceachern tremblay,747-754,16,1285,article,,,,,resp,"MacEachern, Paul and Tremblay, Alain"
id_0000370;id_0000580,id_0000580,indwelling pleural catheters significantly reduced hospital admissions patients malignant pleural effusions [abstract,2011,fysh geelhod kendall bremner waterer leong,63104,16,748,article,,,,,resp,"Fysh, E. and Geelhoed, E. and Kendall, P. and Bremner, P. and Waterer, G. and Leong, J."
id_0000371;id_0000579,id_0000579,indwelling pleural catheters significantly reduced hospital admissions patients malignant pleural effusions,2011,fysh geelhod kendall bremner waterer leong millward musk,63,16,747,article,,,,,resp,"Fysh, E. and Geelhoed, E. and Kendall, P. and Bremner, P. and Waterer, G. and Leong, J. and Millward, M. and Musk, A. W. and Morey, S. and Lee, G."
id_0000371;id_0000579,id_0000371,pleural controversy pleurodesis versus indwelling pleural catheters malignant effusions,2011,maceachern tremblay,747-754,16,1286,article,,,,,resp,"Maceachern, P. and Tremblay, A."
id_0000371;id_0000580,id_0000371,pleural controversy pleurodesis versus indwelling pleural catheters malignant effusions,2011,maceachern tremblay,747-754,16,1286,article,,,,,resp,"Maceachern, P. and Tremblay, A."
id_0000371;id_0000580,id_0000580,indwelling pleural catheters significantly reduced hospital admissions patients malignant pleural effusions [abstract,2011,fysh geelhod kendall bremner waterer leong,63104,16,748,article,,,,,resp,"Fysh, E. and Geelhoed, E. and Kendall, P. and Bremner, P. and Waterer, G. and Leong, J."
id_0000374;id_0000449,id_0000449,"analysis potential predictive markers cetuximab benefit bms099, phase 3 study cetuximab 1 line taxane carboplatin advanced non small cell lung cancer",2010,khambataford harbison hart awad xu horak dakhil hermann,918-927,28,48,article,,,,,j clin onco,"Khambata-Ford, Shirin and Harbison, Christopher T. and Hart, Lowell L. and Awad, Melissa and Xu, Li-An and Horak, Christine E. and Dakhil, Shaker and Hermann, Robert C. and Lynch, Thomas J. and Weber, Martin R."
id_0000374;id_0000449,id_0000374,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,154,article,,,,,j clin onco,"Lynch, Thomas J. and Patel, Taral and Dreisbach, Luke and McCleod, Michael and Heim, William J. and Hermann, Robert C. and Paschold, Eugene and Iannotti, Nicholas O. and Dakhil, Shaker and Gorton, Steven and Pautret, Virginie and Weber, Martin R. and Woytowitz, Donald"
id_0000374;id_0000450,id_0000450,"analysis potential predictive markers cetuximab benefit bms099, phase 3 study cetuximab 1 line taxane carboplatin advanced non small cell lung cancer",2010,khambataford harbison hart awad xu horak dakhil hermann,918-927,28,46,article,,,,,j clin onco,"Khambata-Ford, S. and Harbison, C. T. and Hart, L. L. and Awad, M. and Xu, L. A. and Horak, C. E. and Dakhil, S. and Hermann, R. C. and Lynch, T. J. and Weber, M. R."
id_0000374;id_0000450,id_0000374,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,154,article,,,,,j clin onco,"Lynch, Thomas J. and Patel, Taral and Dreisbach, Luke and McCleod, Michael and Heim, William J. and Hermann, Robert C. and Paschold, Eugene and Iannotti, Nicholas O. and Dakhil, Shaker and Gorton, Steven and Pautret, Virginie and Weber, Martin R. and Woytowitz, Donald"
id_0000374;id_0000451,id_0000374,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,154,article,,,,,j clin onco,"Lynch, Thomas J. and Patel, Taral and Dreisbach, Luke and McCleod, Michael and Heim, William J. and Hermann, Robert C. and Paschold, Eugene and Iannotti, Nicholas O. and Dakhil, Shaker and Gorton, Steven and Pautret, Virginie and Weber, Martin R. and Woytowitz, Donald"
id_0000374;id_0000451,id_0000451,"analysis potential predictive markers cetuximab benefit bms099, phase 3 study cetuximab 1 line taxane carboplatin advanced non small cell lung cancer",2010,khambataford harbison hart awad xu horak dakhil hermann,918-927,28,47,article,,,,,j clin onco,"Khambata-Ford, S. and Harbison, C. T. and Hart, L. L. and Awad, M. and Xu, L. A. and Horak, C. E. and Dakhil, S. and Hermann, R. C. and Lynch, T. J. and Weber, M. R."
id_0000374;id_0000756,id_0000756,randomized phase 2 trial all trans retinoic acid chemotherapy based paclitaxel cisplatin 1 line treatment patients advanced non small cell lung cancer,2010,arrieta gonzalezdelarosa arechagaocampo villanuvarodriguz ceronlizarraga martinezbarrera vazquzmanriquz riostrejo,3463-3471,28,1556,article,,,,,j clin onco,"Arrieta, O. and González-De la Rosa, C. H. and Aréchaga-Ocampo, E. and Villanueva-Rodríguez, G. and Cerón-Lizárraga, T. L. and Martínez-Barrera, L. and Vázquez-Manríquez, M. E. and Ríos-Trejo, M. A. and Alvarez-Avitia, M. A. and Hernández-Pedro, N. and Rojas-Marín, C. and Garza, J."
id_0000374;id_0000756,id_0000374,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,154,article,,,,,j clin onco,"Lynch, Thomas J. and Patel, Taral and Dreisbach, Luke and McCleod, Michael and Heim, William J. and Hermann, Robert C. and Paschold, Eugene and Iannotti, Nicholas O. and Dakhil, Shaker and Gorton, Steven and Pautret, Virginie and Weber, Martin R. and Woytowitz, Donald"
id_0000374;id_0000757,id_0000374,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,154,article,,,,,j clin onco,"Lynch, Thomas J. and Patel, Taral and Dreisbach, Luke and McCleod, Michael and Heim, William J. and Hermann, Robert C. and Paschold, Eugene and Iannotti, Nicholas O. and Dakhil, Shaker and Gorton, Steven and Pautret, Virginie and Weber, Martin R. and Woytowitz, Donald"
id_0000374;id_0000757,id_0000757,randomized phase 2 trial all trans retinoic acid chemotherapy based paclitaxel cisplatin 1 line treatment patients advanced non small cell lung cancer,2010,arrieta gonzalezdelarosa arechagaocampo villanuvarodriguz ceronlizarraga martinezbarrera vazquzmanriquz riostrejo,3463-3471,28,1554,article,,,,,j clin onco,"Arrieta, Oscar and Gonzalez-De la Rosa, Claudia H. and Arechaga-Ocampo, Elena and Villanueva-Rodriguez, Geraldine and Ceron-Lizarraga, Tania L. and Martinez-Barrera, Luis and Vazquez-Manriquez, Maria E. and Rios-Trejo, Miguel Angel and Alvarez-Avitia, Miguel A. and Hernandez-Pedro, Norma and Rojas-Marin, Carlos and De la Garza, Jaime"
id_0000374;id_0000758,id_0000374,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,154,article,,,,,j clin onco,"Lynch, Thomas J. and Patel, Taral and Dreisbach, Luke and McCleod, Michael and Heim, William J. and Hermann, Robert C. and Paschold, Eugene and Iannotti, Nicholas O. and Dakhil, Shaker and Gorton, Steven and Pautret, Virginie and Weber, Martin R. and Woytowitz, Donald"
id_0000374;id_0000758,id_0000758,randomized phase 2 trial all trans retinoic acid chemotherapy based paclitaxel cisplatin 1 line treatment patients advanced non small cell lung cancer,2010,arrieta gonzalezdelarosa arechagaocampo villanuvarodriguz ceronlizarraga martinezbarrera vazquzmanriquz riostrejo,3463-3471,28,1555,article,,,,,j clin onco,"Arrieta, O. and Gonzalez-De La Rosa, C. H. and Arechaga-Ocampo, E. and Villanueva-Rodriguez, G. and Ceron-Lizarraga, T. L. and Martinez-Barrera, L. and Vazquez-Manriquez, M. E. and Rios-Trejo, M. A. and Alvarez-Avitia, M. A. and Hernandez-Pedro, N. and Rojas-Marin, C. and De La Garza, J."
id_0000374;id_0000759,id_0000374,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,154,article,,,,,j clin onco,"Lynch, Thomas J. and Patel, Taral and Dreisbach, Luke and McCleod, Michael and Heim, William J. and Hermann, Robert C. and Paschold, Eugene and Iannotti, Nicholas O. and Dakhil, Shaker and Gorton, Steven and Pautret, Virginie and Weber, Martin R. and Woytowitz, Donald"
id_0000374;id_0000759,id_0000759,randomized phase 2 trial all trans retinoic acid chemotherapy based paclitaxel cisplatin 1 line treatment patients advanced non small cell lung cancer,2010,arrieta gonzalezdelarosa arechagaocampo villanuvarodriguz ceronlizarraga martinezbarrera vazquzmanriquz riostrejo,3463-3471,28,1553,article,,,,,j clin onco,"Arrieta, O. and Ch, and Aréchaga-Ocampo, E. and Villanueva-Rodríguez, G. and Cerón-Lizárraga, T. L. and Martínez-Barrera, L. and Vázquez-Manríquez, M. E. and Ríos-Trejo, M. A. and Alvarez-Avitia, M. A. and Hernández-Pedro, N. and Rojas-Marín, C."
id_0000374;id_0001556,id_0001556,phase 2 study dasatinib patients advanced non small cell lung cancer,2010,johnson bekele feng wistuba tang tran erasmus hwang,4609-4615,28,1206,article,,,,,j clin onco,"Johnson, F. M. and Bekele, B. N. and Feng, L. and Wistuba, I. and Tang, X. M. and Tran, H. T. and Erasmus, J. J. and Hwang, L. L. and Takebe, N. and Blumenschein, G. R. and Lippman, S. M. and Stewart, D. J."
id_0000374;id_0001556,id_0000374,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,154,article,,,,,j clin onco,"Lynch, Thomas J. and Patel, Taral and Dreisbach, Luke and McCleod, Michael and Heim, William J. and Hermann, Robert C. and Paschold, Eugene and Iannotti, Nicholas O. and Dakhil, Shaker and Gorton, Steven and Pautret, Virginie and Weber, Martin R. and Woytowitz, Donald"
id_0000375;id_0000449,id_0000375,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,155,article,,,,,j clin onco,"Lynch, T. J. and Patel, T. and Dreisbach, L. and McCleod, M. and Heim, W. J. and Hermann, R. C. and Paschold, E. and Iannotti, N. O. and Dakhil, S. and Gorton, S. and Pautret, V. and Weber, M. R. and Woytowitz, D."
id_0000375;id_0000449,id_0000449,"analysis potential predictive markers cetuximab benefit bms099, phase 3 study cetuximab 1 line taxane carboplatin advanced non small cell lung cancer",2010,khambataford harbison hart awad xu horak dakhil hermann,918-927,28,48,article,,,,,j clin onco,"Khambata-Ford, Shirin and Harbison, Christopher T. and Hart, Lowell L. and Awad, Melissa and Xu, Li-An and Horak, Christine E. and Dakhil, Shaker and Hermann, Robert C. and Lynch, Thomas J. and Weber, Martin R."
id_0000375;id_0000450,id_0000375,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,155,article,,,,,j clin onco,"Lynch, T. J. and Patel, T. and Dreisbach, L. and McCleod, M. and Heim, W. J. and Hermann, R. C. and Paschold, E. and Iannotti, N. O. and Dakhil, S. and Gorton, S. and Pautret, V. and Weber, M. R. and Woytowitz, D."
id_0000375;id_0000450,id_0000450,"analysis potential predictive markers cetuximab benefit bms099, phase 3 study cetuximab 1 line taxane carboplatin advanced non small cell lung cancer",2010,khambataford harbison hart awad xu horak dakhil hermann,918-927,28,46,article,,,,,j clin onco,"Khambata-Ford, S. and Harbison, C. T. and Hart, L. L. and Awad, M. and Xu, L. A. and Horak, C. E. and Dakhil, S. and Hermann, R. C. and Lynch, T. J. and Weber, M. R."
id_0000375;id_0000451,id_0000451,"analysis potential predictive markers cetuximab benefit bms099, phase 3 study cetuximab 1 line taxane carboplatin advanced non small cell lung cancer",2010,khambataford harbison hart awad xu horak dakhil hermann,918-927,28,47,article,,,,,j clin onco,"Khambata-Ford, S. and Harbison, C. T. and Hart, L. L. and Awad, M. and Xu, L. A. and Horak, C. E. and Dakhil, S. and Hermann, R. C. and Lynch, T. J. and Weber, M. R."
id_0000375;id_0000451,id_0000375,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,155,article,,,,,j clin onco,"Lynch, T. J. and Patel, T. and Dreisbach, L. and McCleod, M. and Heim, W. J. and Hermann, R. C. and Paschold, E. and Iannotti, N. O. and Dakhil, S. and Gorton, S. and Pautret, V. and Weber, M. R. and Woytowitz, D."
id_0000375;id_0000756,id_0000756,randomized phase 2 trial all trans retinoic acid chemotherapy based paclitaxel cisplatin 1 line treatment patients advanced non small cell lung cancer,2010,arrieta gonzalezdelarosa arechagaocampo villanuvarodriguz ceronlizarraga martinezbarrera vazquzmanriquz riostrejo,3463-3471,28,1556,article,,,,,j clin onco,"Arrieta, O. and González-De la Rosa, C. H. and Aréchaga-Ocampo, E. and Villanueva-Rodríguez, G. and Cerón-Lizárraga, T. L. and Martínez-Barrera, L. and Vázquez-Manríquez, M. E. and Ríos-Trejo, M. A. and Alvarez-Avitia, M. A. and Hernández-Pedro, N. and Rojas-Marín, C. and Garza, J."
id_0000375;id_0000756,id_0000375,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,155,article,,,,,j clin onco,"Lynch, T. J. and Patel, T. and Dreisbach, L. and McCleod, M. and Heim, W. J. and Hermann, R. C. and Paschold, E. and Iannotti, N. O. and Dakhil, S. and Gorton, S. and Pautret, V. and Weber, M. R. and Woytowitz, D."
id_0000375;id_0000757,id_0000757,randomized phase 2 trial all trans retinoic acid chemotherapy based paclitaxel cisplatin 1 line treatment patients advanced non small cell lung cancer,2010,arrieta gonzalezdelarosa arechagaocampo villanuvarodriguz ceronlizarraga martinezbarrera vazquzmanriquz riostrejo,3463-3471,28,1554,article,,,,,j clin onco,"Arrieta, Oscar and Gonzalez-De la Rosa, Claudia H. and Arechaga-Ocampo, Elena and Villanueva-Rodriguez, Geraldine and Ceron-Lizarraga, Tania L. and Martinez-Barrera, Luis and Vazquez-Manriquez, Maria E. and Rios-Trejo, Miguel Angel and Alvarez-Avitia, Miguel A. and Hernandez-Pedro, Norma and Rojas-Marin, Carlos and De la Garza, Jaime"
id_0000375;id_0000757,id_0000375,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,155,article,,,,,j clin onco,"Lynch, T. J. and Patel, T. and Dreisbach, L. and McCleod, M. and Heim, W. J. and Hermann, R. C. and Paschold, E. and Iannotti, N. O. and Dakhil, S. and Gorton, S. and Pautret, V. and Weber, M. R. and Woytowitz, D."
id_0000375;id_0000758,id_0000758,randomized phase 2 trial all trans retinoic acid chemotherapy based paclitaxel cisplatin 1 line treatment patients advanced non small cell lung cancer,2010,arrieta gonzalezdelarosa arechagaocampo villanuvarodriguz ceronlizarraga martinezbarrera vazquzmanriquz riostrejo,3463-3471,28,1555,article,,,,,j clin onco,"Arrieta, O. and Gonzalez-De La Rosa, C. H. and Arechaga-Ocampo, E. and Villanueva-Rodriguez, G. and Ceron-Lizarraga, T. L. and Martinez-Barrera, L. and Vazquez-Manriquez, M. E. and Rios-Trejo, M. A. and Alvarez-Avitia, M. A. and Hernandez-Pedro, N. and Rojas-Marin, C. and De La Garza, J."
id_0000375;id_0000758,id_0000375,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,155,article,,,,,j clin onco,"Lynch, T. J. and Patel, T. and Dreisbach, L. and McCleod, M. and Heim, W. J. and Hermann, R. C. and Paschold, E. and Iannotti, N. O. and Dakhil, S. and Gorton, S. and Pautret, V. and Weber, M. R. and Woytowitz, D."
id_0000375;id_0000759,id_0000375,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,155,article,,,,,j clin onco,"Lynch, T. J. and Patel, T. and Dreisbach, L. and McCleod, M. and Heim, W. J. and Hermann, R. C. and Paschold, E. and Iannotti, N. O. and Dakhil, S. and Gorton, S. and Pautret, V. and Weber, M. R. and Woytowitz, D."
id_0000375;id_0000759,id_0000759,randomized phase 2 trial all trans retinoic acid chemotherapy based paclitaxel cisplatin 1 line treatment patients advanced non small cell lung cancer,2010,arrieta gonzalezdelarosa arechagaocampo villanuvarodriguz ceronlizarraga martinezbarrera vazquzmanriquz riostrejo,3463-3471,28,1553,article,,,,,j clin onco,"Arrieta, O. and Ch, and Aréchaga-Ocampo, E. and Villanueva-Rodríguez, G. and Cerón-Lizárraga, T. L. and Martínez-Barrera, L. and Vázquez-Manríquez, M. E. and Ríos-Trejo, M. A. and Alvarez-Avitia, M. A. and Hernández-Pedro, N. and Rojas-Marín, C."
id_0000375;id_0001556,id_0000375,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,155,article,,,,,j clin onco,"Lynch, T. J. and Patel, T. and Dreisbach, L. and McCleod, M. and Heim, W. J. and Hermann, R. C. and Paschold, E. and Iannotti, N. O. and Dakhil, S. and Gorton, S. and Pautret, V. and Weber, M. R. and Woytowitz, D."
id_0000375;id_0001556,id_0001556,phase 2 study dasatinib patients advanced non small cell lung cancer,2010,johnson bekele feng wistuba tang tran erasmus hwang,4609-4615,28,1206,article,,,,,j clin onco,"Johnson, F. M. and Bekele, B. N. and Feng, L. and Wistuba, I. and Tang, X. M. and Tran, H. T. and Erasmus, J. J. and Hwang, L. L. and Takebe, N. and Blumenschein, G. R. and Lippman, S. M. and Stewart, D. J."
id_0000376;id_0000449,id_0000376,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,156,article,,,,,j clin onco,"Lynch, T. J. and Patel, T. and Dreisbach, L. and McCleod, M. and Heim, W. J. and Hermann, R. C. and Paschold, E. and Iannotti, N. O. and Dakhil, S. and Gorton, S. and Pautret, V. and Weber, M. R. and Woytowitz, D."
id_0000376;id_0000449,id_0000449,"analysis potential predictive markers cetuximab benefit bms099, phase 3 study cetuximab 1 line taxane carboplatin advanced non small cell lung cancer",2010,khambataford harbison hart awad xu horak dakhil hermann,918-927,28,48,article,,,,,j clin onco,"Khambata-Ford, Shirin and Harbison, Christopher T. and Hart, Lowell L. and Awad, Melissa and Xu, Li-An and Horak, Christine E. and Dakhil, Shaker and Hermann, Robert C. and Lynch, Thomas J. and Weber, Martin R."
id_0000376;id_0000450,id_0000376,cetuximab 1 line taxane carboplatin chemotherapy advanced non small cell lung cancer results randomized multicenter phase 3 trial bms099,2010,lynch patel dreisbach mccleod heim hermann paschold iannotti,911-917,28,156,article,,,,,j clin onco,"Lynch, T. J. and Patel, T. and Dreisbach, L. and McCleod, M. and Heim, W. J. and Hermann, R. C. and Paschold, E. and Iannotti, N. O. and Dakhil, S. and Gorton, S. and Pautret, V. and Weber, M. R. and Woytowitz, D."
